Ebeln,Bsart,Aedat,Lifnr,Ekorg,Ekgrp,Waers
4500006903,WK,2025-07-11T00:00:00,0001000043,Z100,Z02,ZAR
4500006904,AN,2025-09-24T00:00:00,0001000043,Z100,Z03,ZAR
4500006905,WK,2025-11-05T00:00:00,0001000043,Z100,Z03,ZAR
4500006906,ZDOM,2026-02-27T00:00:00,0001000043,Z100,Z03,ZAR
4500006907,ZDOM,2026-03-13T00:00:00,0001000043,Z100,Z02,ZAR
4500006908,AN,2026-04-13T00:00:00,0001000043,Z100,Z03,ZAR
4500006909,WK,2026-06-17T00:00:00,0001000043,Z100,Z02,ZAR
4500006910,WK,2024-09-05T00:00:00,0001000005,Z100,Z02,ZAR
4500006911,AN,2024-12-17T00:00:00,0001000005,Z100,Z02,ZAR
4500006912,AN,2025-02-26T00:00:00,0001000005,Z100,Z03,ZAR
4500006913,AN,2025-12-23T00:00:00,0001000005,Z100,Z02,ZAR
4500006914,ZDOM,2026-02-11T00:00:00,0001000005,Z100,Z02,ZAR
4500006915,WK,2024-10-01T00:00:00,0001000003,Z100,Z03,ZAR
4500006916,WK,2024-10-10T00:00:00,0001000003,Z100,Z03,ZAR
4500006917,WK,2024-12-07T00:00:00,0001000003,Z100,Z01,ZAR
4500006918,WK,2025-01-15T00:00:00,0001000003,Z100,Z03,ZAR
4500006919,ZDOM,2025-03-13T00:00:00,0001000003,Z100,Z02,ZAR
4500006920,WK,2025-07-22T00:00:00,0001000003,Z100,Z02,ZAR
4500006921,ZDOM,2025-10-01T00:00:00,0001000003,Z100,Z01,ZAR
4500006922,AN,2025-11-14T00:00:00,0001000003,Z100,Z01,ZAR
4500006923,ZDOM,2026-03-18T00:00:00,0001000003,Z100,Z01,ZAR
4500006924,ZDOM,2026-05-12T00:00:00,0001000003,Z100,Z02,ZAR
4500006925,ZDOM,2024-09-21T00:00:00,0001000053,Z100,Z03,ZAR
4500006926,AN,2025-07-12T00:00:00,0001000053,Z100,Z03,ZAR
4500006927,ZDOM,2025-07-24T00:00:00,0001000053,Z100,Z02,ZAR
4500006928,ZDOM,2026-02-04T00:00:00,0001000053,Z100,Z01,ZAR
4500006929,AN,2025-06-26T00:00:00,0001000051,Z100,Z01,ZAR
4500006930,WK,2025-04-19T00:00:00,0001000042,Z100,Z03,ZAR
4500006931,WK,2025-08-10T00:00:00,0001000042,Z100,Z02,ZAR
4500006932,AN,2025-12-31T00:00:00,0001000042,Z100,Z02,ZAR
4500006933,AN,2024-09-21T00:00:00,0001000042,Z100,Z02,ZAR
4500006934,WK,2024-10-31T00:00:00,0001000042,Z100,Z03,ZAR
4500006935,AN,2024-11-11T00:00:00,0001000042,Z100,Z03,ZAR
4500006936,WK,2025-12-16T00:00:00,0001000042,Z100,Z02,ZAR
4500006937,AN,2026-05-15T00:00:00,0001000042,Z100,Z01,ZAR
4500006938,ZDOM,2026-07-10T00:00:00,0001000042,Z100,Z03,ZAR
4500006939,WK,2024-09-29T00:00:00,0001000004,Z100,Z03,ZAR
4500006940,AN,2024-12-31T00:00:00,0001000004,Z100,Z02,ZAR
4500006941,AN,2025-09-07T00:00:00,0001000004,Z100,Z03,ZAR
4500006942,ZDOM,2026-07-14T00:00:00,0001000004,Z100,Z03,ZAR
4500006943,WK,2026-08-15T00:00:00,0001000004,Z100,Z01,ZAR
4500006944,WK,2024-10-05T00:00:00,0001000004,Z100,Z02,ZAR
4500006945,AN,2025-01-10T00:00:00,0001000004,Z100,Z02,ZAR
4500006946,ZDOM,2025-07-31T00:00:00,0001000004,Z100,Z01,ZAR
4500006947,WK,2025-08-30T00:00:00,0001000004,Z100,Z01,ZAR
4500006948,WK,2026-01-14T00:00:00,0001000004,Z100,Z02,ZAR
4500006949,ZDOM,2026-04-04T00:00:00,0001000004,Z100,Z02,ZAR
4500006950,WK,2026-08-01T00:00:00,0001000004,Z100,Z01,ZAR
4500006951,WK,2026-08-22T00:00:00,0001000004,Z100,Z02,ZAR
4500006952,WK,2024-11-07T00:00:00,0001000029,Z100,Z03,ZAR
4500006953,WK,2025-07-19T00:00:00,0001000029,Z100,Z01,ZAR
4500006954,ZDOM,2024-09-16T00:00:00,0001000029,Z100,Z01,ZAR
4500006955,WK,2025-12-01T00:00:00,0001000029,Z100,Z01,ZAR
4500006956,ZDOM,2026-06-28T00:00:00,0001000029,Z100,Z03,ZAR
4500006957,WK,2026-07-12T00:00:00,0001000029,Z100,Z01,ZAR
4500006958,ZDOM,2024-09-17T00:00:00,0001000037,Z100,Z02,ZAR
4500006959,ZDOM,2025-01-28T00:00:00,0001000037,Z100,Z01,ZAR
4500006960,AN,2025-03-13T00:00:00,0001000037,Z100,Z01,ZAR
4500006961,WK,2025-05-01T00:00:00,0001000037,Z100,Z01,ZAR
4500006962,WK,2025-05-08T00:00:00,0001000037,Z100,Z02,ZAR
4500006963,WK,2026-01-03T00:00:00,0001000037,Z100,Z01,ZAR
4500006964,WK,2026-01-27T00:00:00,0001000037,Z100,Z02,ZAR
4500006965,AN,2026-04-28T00:00:00,0001000037,Z100,Z01,ZAR
4500006966,AN,2026-05-22T00:00:00,0001000037,Z100,Z03,ZAR
4500006967,WK,2024-10-08T00:00:00,0001000051,Z100,Z03,ZAR
4500006968,ZDOM,2024-10-12T00:00:00,0001000051,Z100,Z01,ZAR
4500006969,WK,2025-09-08T00:00:00,0001000051,Z100,Z01,ZAR
4500006970,WK,2025-10-07T00:00:00,0001000051,Z100,Z02,ZAR
4500006971,WK,2025-11-10T00:00:00,0001000051,Z100,Z02,ZAR
4500006972,AN,2026-04-14T00:00:00,0001000051,Z100,Z03,ZAR
4500006973,ZDOM,2026-06-05T00:00:00,0001000051,Z100,Z02,ZAR
4500006974,ZDOM,2026-07-03T00:00:00,0001000051,Z100,Z02,ZAR
4500006975,AN,2024-12-07T00:00:00,0001000030,Z100,Z01,ZAR
4500006976,AN,2025-01-24T00:00:00,0001000030,Z100,Z01,ZAR
4500006977,AN,2025-03-01T00:00:00,0001000030,Z100,Z02,ZAR
4500006978,WK,2025-09-27T00:00:00,0001000030,Z100,Z01,ZAR
4500006979,ZDOM,2026-03-07T00:00:00,0001000030,Z100,Z02,ZAR
4500006980,WK,2026-08-26T00:00:00,0001000030,Z100,Z01,ZAR
4500006981,WK,2024-10-28T00:00:00,0001000030,Z100,Z03,ZAR
4500006982,AN,2025-05-05T00:00:00,0001000030,Z100,Z02,ZAR
4500006983,AN,2026-01-11T00:00:00,0001000030,Z100,Z03,ZAR
4500006984,ZDOM,2026-05-01T00:00:00,0001000030,Z100,Z03,ZAR
4500006985,ZDOM,2025-04-30T00:00:00,0001000009,Z100,Z03,ZAR
4500006986,ZDOM,2025-06-07T00:00:00,0001000009,Z100,Z01,ZAR
4500006987,ZDOM,2025-06-18T00:00:00,0001000009,Z100,Z03,ZAR
4500006988,AN,2026-01-26T00:00:00,0001000009,Z100,Z01,ZAR
4500006989,WK,2026-02-22T00:00:00,0001000009,Z100,Z02,ZAR
4500006990,ZDOM,2026-05-16T00:00:00,0001000009,Z100,Z02,ZAR
4500006991,AN,2024-10-26T00:00:00,0001000009,Z100,Z01,ZAR
4500006992,ZDOM,2025-07-08T00:00:00,0001000009,Z100,Z02,ZAR
4500006993,AN,2025-08-20T00:00:00,0001000009,Z100,Z02,ZAR
4500006994,AN,2025-12-23T00:00:00,0001000009,Z100,Z02,ZAR
4500006995,WK,2026-08-11T00:00:00,0001000009,Z100,Z02,ZAR
4500006996,AN,2024-10-08T00:00:00,0001000055,Z100,Z03,ZAR
4500006997,WK,2024-10-28T00:00:00,0001000055,Z100,Z02,ZAR
4500006998,AN,2025-04-23T00:00:00,0001000055,Z100,Z01,ZAR
4500006999,ZDOM,2025-10-09T00:00:00,0001000055,Z100,Z03,ZAR
4500007000,ZDOM,2025-11-21T00:00:00,0001000055,Z100,Z01,ZAR
4500007001,AN,2025-12-29T00:00:00,0001000055,Z100,Z02,ZAR
4500007002,WK,2026-01-21T00:00:00,0001000055,Z100,Z02,ZAR
4500007003,WK,2026-08-11T00:00:00,0001000055,Z100,Z03,ZAR
4500007004,ZDOM,2024-09-25T00:00:00,0001000053,Z100,Z01,ZAR
4500007005,WK,2025-03-02T00:00:00,0001000053,Z100,Z01,ZAR
4500007006,WK,2025-10-18T00:00:00,0001000053,Z100,Z03,ZAR
4500007007,AN,2026-05-29T00:00:00,0001000053,Z100,Z01,ZAR
4500007008,AN,2026-06-30T00:00:00,0001000053,Z100,Z01,ZAR
4500007009,AN,2026-08-04T00:00:00,0001000053,Z100,Z02,ZAR
4500007010,WK,2026-09-07T00:00:00,0001000053,Z100,Z02,ZAR
4500007011,AN,2024-11-07T00:00:00,0001000053,Z100,Z03,ZAR
4500007012,WK,2025-02-09T00:00:00,0001000053,Z100,Z03,ZAR
4500007013,WK,2025-06-05T00:00:00,0001000053,Z100,Z02,ZAR
4500007014,ZDOM,2025-07-02T00:00:00,0001000053,Z100,Z02,ZAR
4500007015,ZDOM,2025-09-24T00:00:00,0001000053,Z100,Z01,ZAR
4500007016,WK,2025-12-19T00:00:00,0001000053,Z100,Z02,ZAR
4500007017,AN,2026-01-19T00:00:00,0001000053,Z100,Z01,ZAR
4500007018,AN,2026-02-13T00:00:00,0001000053,Z100,Z03,ZAR
4500007019,AN,2026-08-15T00:00:00,0001000053,Z100,Z03,ZAR
4500007020,AN,2025-04-03T00:00:00,0001000019,Z100,Z02,ZAR
4500007021,WK,2025-07-17T00:00:00,0001000019,Z100,Z03,ZAR
4500007022,WK,2025-10-27T00:00:00,0001000019,Z100,Z01,ZAR
4500007023,ZDOM,2026-01-24T00:00:00,0001000019,Z100,Z02,ZAR
4500007024,WK,2024-11-06T00:00:00,0001000048,Z100,Z01,ZAR
4500007025,AN,2025-02-13T00:00:00,0001000048,Z100,Z02,ZAR
4500007026,AN,2025-05-15T00:00:00,0001000048,Z100,Z01,ZAR
4500007027,AN,2025-06-23T00:00:00,0001000048,Z100,Z02,ZAR
4500007028,AN,2026-01-26T00:00:00,0001000048,Z100,Z03,ZAR
4500007029,AN,2026-02-24T00:00:00,0001000048,Z100,Z03,ZAR
4500007030,AN,2026-03-12T00:00:00,0001000048,Z100,Z02,ZAR
4500007031,WK,2024-12-16T00:00:00,0001000048,Z100,Z03,ZAR
4500007032,WK,2025-05-05T00:00:00,0001000048,Z100,Z03,ZAR
4500007033,AN,2026-03-12T00:00:00,0001000048,Z100,Z03,ZAR
4500007034,WK,2026-06-07T00:00:00,0001000048,Z100,Z02,ZAR
4500007035,WK,2026-07-16T00:00:00,0001000048,Z100,Z02,ZAR
4500007036,WK,2024-09-26T00:00:00,0001000018,Z100,Z02,ZAR
4500007037,WK,2024-12-11T00:00:00,0001000018,Z100,Z02,ZAR
4500007038,AN,2025-06-24T00:00:00,0001000018,Z100,Z03,ZAR
4500007039,WK,2025-07-22T00:00:00,0001000018,Z100,Z01,ZAR
4500007040,ZDOM,2025-10-10T00:00:00,0001000018,Z100,Z03,ZAR
4500007041,ZDOM,2026-02-12T00:00:00,0001000018,Z100,Z01,ZAR
4500007042,ZDOM,2026-05-31T00:00:00,0001000018,Z100,Z03,ZAR
4500007043,WK,2024-12-20T00:00:00,0001000001,Z100,Z02,ZAR
4500007044,AN,2025-05-21T00:00:00,0001000001,Z100,Z01,ZAR
4500007045,ZDOM,2026-01-03T00:00:00,0001000001,Z100,Z01,ZAR
4500007046,ZDOM,2026-07-06T00:00:00,0001000001,Z100,Z03,ZAR
4500007047,WK,2024-09-20T00:00:00,0001000014,Z100,Z01,ZAR
4500007048,WK,2025-02-10T00:00:00,0001000014,Z100,Z01,ZAR
4500007049,AN,2025-03-20T00:00:00,0001000014,Z100,Z01,ZAR
4500007050,ZDOM,2024-09-30T00:00:00,0001000014,Z100,Z03,ZAR
4500007051,AN,2025-04-24T00:00:00,0001000014,Z100,Z03,ZAR
4500007052,AN,2025-06-10T00:00:00,0001000014,Z100,Z01,ZAR
4500007053,ZDOM,2026-01-01T00:00:00,0001000014,Z100,Z03,ZAR
4500007054,WK,2026-05-31T00:00:00,0001000014,Z100,Z01,ZAR
4500007055,WK,2024-10-30T00:00:00,0001000023,Z100,Z02,ZAR
4500007056,ZDOM,2025-04-15T00:00:00,0001000023,Z100,Z02,ZAR
4500007057,AN,2025-09-17T00:00:00,0001000023,Z100,Z03,ZAR
4500007058,WK,2026-03-10T00:00:00,0001000023,Z100,Z02,ZAR
4500007059,WK,2026-03-04T00:00:00,0001000023,Z100,Z03,ZAR
4500007060,WK,2026-07-10T00:00:00,0001000023,Z100,Z01,ZAR
4500007061,WK,2025-07-14T00:00:00,0001000055,Z100,Z03,ZAR
4500007062,ZDOM,2024-09-12T00:00:00,0001000037,Z100,Z03,ZAR
4500007063,AN,2025-01-09T00:00:00,0001000037,Z100,Z03,ZAR
4500007064,AN,2025-02-25T00:00:00,0001000037,Z100,Z02,ZAR
4500007065,WK,2025-10-19T00:00:00,0001000037,Z100,Z03,ZAR
4500007066,ZDOM,2025-11-14T00:00:00,0001000037,Z100,Z03,ZAR
4500007067,WK,2024-10-14T00:00:00,0001000037,Z100,Z03,ZAR
4500007068,WK,2024-11-14T00:00:00,0001000037,Z100,Z03,ZAR
4500007069,AN,2025-03-05T00:00:00,0001000037,Z100,Z02,ZAR
4500007070,ZDOM,2026-06-13T00:00:00,0001000037,Z100,Z02,ZAR
4500007071,AN,2026-07-28T00:00:00,0001000037,Z100,Z02,ZAR
4500007072,WK,2025-03-22T00:00:00,0001000046,Z100,Z01,ZAR
4500007073,ZDOM,2025-11-03T00:00:00,0001000046,Z100,Z01,ZAR
4500007074,AN,2026-07-01T00:00:00,0001000046,Z100,Z01,ZAR
4500007075,WK,2024-12-01T00:00:00,0001000012,Z100,Z03,ZAR
4500007076,AN,2025-02-04T00:00:00,0001000012,Z100,Z01,ZAR
4500007077,WK,2025-04-05T00:00:00,0001000012,Z100,Z02,ZAR
4500007078,AN,2025-05-04T00:00:00,0001000012,Z100,Z03,ZAR
4500007079,AN,2024-10-05T00:00:00,0001000016,Z100,Z01,ZAR
4500007080,AN,2024-10-22T00:00:00,0001000016,Z100,Z03,ZAR
4500007081,WK,2024-11-12T00:00:00,0001000016,Z100,Z01,ZAR
4500007082,WK,2025-10-31T00:00:00,0001000016,Z100,Z02,ZAR
4500007083,WK,2024-11-03T00:00:00,0001000022,Z100,Z03,ZAR
4500007084,ZDOM,2025-04-08T00:00:00,0001000022,Z100,Z03,ZAR
4500007085,AN,2025-09-09T00:00:00,0001000022,Z100,Z03,ZAR
4500007086,AN,2026-01-24T00:00:00,0001000022,Z100,Z03,ZAR
4500007087,AN,2026-06-22T00:00:00,0001000022,Z100,Z02,ZAR
4500007088,AN,2026-08-12T00:00:00,0001000022,Z100,Z03,ZAR
4500007089,WK,2024-09-19T00:00:00,0001000022,Z100,Z03,ZAR
4500007090,ZDOM,2024-11-03T00:00:00,0001000022,Z100,Z01,ZAR
4500007091,ZDOM,2025-02-07T00:00:00,0001000022,Z100,Z03,ZAR
4500007092,AN,2025-03-15T00:00:00,0001000022,Z100,Z03,ZAR
4500007093,WK,2025-04-30T00:00:00,0001000022,Z100,Z01,ZAR
4500007094,WK,2025-05-24T00:00:00,0001000022,Z100,Z02,ZAR
4500007095,AN,2025-09-21T00:00:00,0001000022,Z100,Z01,ZAR
4500007096,WK,2025-12-17T00:00:00,0001000022,Z100,Z01,ZAR
4500007097,AN,2026-03-25T00:00:00,0001000022,Z100,Z03,ZAR
4500007098,ZDOM,2026-07-15T00:00:00,0001000022,Z100,Z01,ZAR
4500007099,WK,2026-08-21T00:00:00,0001000022,Z100,Z02,ZAR
4500007100,AN,2024-09-24T00:00:00,0001000046,Z100,Z02,ZAR
4500007101,ZDOM,2025-07-15T00:00:00,0001000046,Z100,Z01,ZAR
4500007102,AN,2025-08-13T00:00:00,0001000046,Z100,Z02,ZAR
4500007103,ZDOM,2026-04-17T00:00:00,0001000046,Z100,Z01,ZAR
4500007104,AN,2026-05-29T00:00:00,0001000046,Z100,Z01,ZAR
4500007105,WK,2026-07-08T00:00:00,0001000046,Z100,Z01,ZAR
4500007106,WK,2024-10-23T00:00:00,0001000046,Z100,Z01,ZAR
4500007107,AN,2025-11-23T00:00:00,0001000046,Z100,Z03,ZAR
4500007108,ZDOM,2024-09-29T00:00:00,0001000003,Z100,Z02,ZAR
4500007109,AN,2024-11-21T00:00:00,0001000003,Z100,Z01,ZAR
4500007110,ZDOM,2025-04-24T00:00:00,0001000003,Z100,Z02,ZAR
4500007111,ZDOM,2025-06-22T00:00:00,0001000003,Z100,Z03,ZAR
4500007112,AN,2025-09-02T00:00:00,0001000003,Z100,Z01,ZAR
4500007113,WK,2025-11-12T00:00:00,0001000003,Z100,Z02,ZAR
4500007114,ZDOM,2026-01-24T00:00:00,0001000003,Z100,Z01,ZAR
4500007115,WK,2026-05-15T00:00:00,0001000003,Z100,Z02,ZAR
4500007116,WK,2026-06-29T00:00:00,0001000003,Z100,Z03,ZAR
4500007117,WK,2026-07-29T00:00:00,0001000003,Z100,Z01,ZAR
4500007118,AN,2026-08-27T00:00:00,0001000003,Z100,Z02,ZAR
4500007119,ZDOM,2024-09-18T00:00:00,0001000058,Z100,Z01,ZAR
4500007120,WK,2024-12-18T00:00:00,0001000058,Z100,Z02,ZAR
4500007121,AN,2025-05-10T00:00:00,0001000058,Z100,Z03,ZAR
4500007122,WK,2025-07-21T00:00:00,0001000058,Z100,Z03,ZAR
4500007123,AN,2025-08-14T00:00:00,0001000058,Z100,Z02,ZAR
4500007124,AN,2025-12-01T00:00:00,0001000058,Z100,Z01,ZAR
4500007125,WK,2026-04-18T00:00:00,0001000058,Z100,Z02,ZAR
4500007126,AN,2026-08-04T00:00:00,0001000058,Z100,Z02,ZAR
4500007127,AN,2026-09-06T00:00:00,0001000058,Z100,Z02,ZAR
4500007128,ZDOM,2025-10-29T00:00:00,0001000046,Z100,Z02,ZAR
4500007129,AN,2025-01-28T00:00:00,0001000046,Z100,Z02,ZAR
4500007130,WK,2025-02-24T00:00:00,0001000046,Z100,Z01,ZAR
4500007131,ZDOM,2025-03-18T00:00:00,0001000046,Z100,Z02,ZAR
4500007132,ZDOM,2025-12-04T00:00:00,0001000046,Z100,Z03,ZAR
4500007133,WK,2026-04-14T00:00:00,0001000046,Z100,Z01,ZAR
4500007134,ZDOM,2026-07-09T00:00:00,0001000046,Z100,Z03,ZAR
4500007135,ZDOM,2026-07-10T00:00:00,0001000046,Z100,Z01,ZAR
4500007136,WK,2024-12-13T00:00:00,0001000030,Z100,Z02,ZAR
4500007137,AN,2025-05-07T00:00:00,0001000030,Z100,Z02,ZAR
4500007138,ZDOM,2026-01-10T00:00:00,0001000030,Z100,Z01,ZAR
4500007139,WK,2026-09-01T00:00:00,0001000030,Z100,Z02,ZAR
4500007140,WK,2024-10-06T00:00:00,0001000038,Z100,Z03,ZAR
4500007141,ZDOM,2024-11-07T00:00:00,0001000038,Z100,Z01,ZAR
4500007142,WK,2025-03-03T00:00:00,0001000038,Z100,Z03,ZAR
4500007143,AN,2025-10-19T00:00:00,0001000038,Z100,Z02,ZAR
4500007144,WK,2024-10-10T00:00:00,0001000009,Z100,Z01,ZAR
4500007145,WK,2024-11-09T00:00:00,0001000009,Z100,Z02,ZAR
4500007146,ZDOM,2025-02-21T00:00:00,0001000009,Z100,Z02,ZAR
4500007147,WK,2025-03-29T00:00:00,0001000009,Z100,Z01,ZAR
4500007148,ZDOM,2026-02-11T00:00:00,0001000009,Z100,Z01,ZAR
4500007149,ZDOM,2026-02-22T00:00:00,0001000009,Z100,Z01,ZAR
4500007150,AN,2026-06-15T00:00:00,0001000009,Z100,Z03,ZAR
4500007151,WK,2024-09-18T00:00:00,0001000009,Z100,Z02,ZAR
4500007152,AN,2025-06-15T00:00:00,0001000009,Z100,Z03,ZAR
4500007153,ZDOM,2026-02-09T00:00:00,0001000009,Z100,Z03,ZAR
4500007154,ZDOM,2026-03-14T00:00:00,0001000009,Z100,Z03,ZAR
4500007155,ZDOM,2026-04-05T00:00:00,0001000009,Z100,Z01,ZAR
4500007156,ZDOM,2025-01-26T00:00:00,0001000002,Z100,Z03,ZAR
4500007157,ZDOM,2025-09-04T00:00:00,0001000002,Z100,Z03,ZAR
4500007158,AN,2026-03-24T00:00:00,0001000002,Z100,Z03,ZAR
4500007159,AN,2024-11-27T00:00:00,0001000058,Z100,Z01,ZAR
4500007160,ZDOM,2025-08-05T00:00:00,0001000058,Z100,Z03,ZAR
4500007161,ZDOM,2026-04-03T00:00:00,0001000058,Z100,Z03,ZAR
4500007162,WK,2024-09-23T00:00:00,0001000018,Z100,Z02,ZAR
4500007163,WK,2025-03-18T00:00:00,0001000018,Z100,Z02,ZAR
4500007164,AN,2025-11-02T00:00:00,0001000018,Z100,Z03,ZAR
4500007165,AN,2026-02-06T00:00:00,0001000018,Z100,Z03,ZAR
4500007166,WK,2026-05-08T00:00:00,0001000018,Z100,Z02,ZAR
4500007167,ZDOM,2026-06-03T00:00:00,0001000018,Z100,Z01,ZAR
4500007168,ZDOM,2026-06-23T00:00:00,0001000018,Z100,Z02,ZAR
4500007169,WK,2024-10-22T00:00:00,0001000041,Z100,Z03,ZAR
4500007170,WK,2025-01-31T00:00:00,0001000041,Z100,Z02,ZAR
4500007171,WK,2025-04-23T00:00:00,0001000041,Z100,Z03,ZAR
4500007172,ZDOM,2026-05-14T00:00:00,0001000041,Z100,Z03,ZAR
4500007173,WK,2025-11-03T00:00:00,0001000041,Z100,Z02,ZAR
4500007174,WK,2026-06-20T00:00:00,0001000041,Z100,Z02,ZAR
4500007175,ZDOM,2024-10-05T00:00:00,0001000032,Z100,Z01,ZAR
4500007176,AN,2024-12-12T00:00:00,0001000032,Z100,Z01,ZAR
4500007177,ZDOM,2025-01-25T00:00:00,0001000032,Z100,Z03,ZAR
4500007178,AN,2025-02-24T00:00:00,0001000032,Z100,Z01,ZAR
4500007179,WK,2025-06-26T00:00:00,0001000032,Z100,Z03,ZAR
4500007180,AN,2025-09-16T00:00:00,0001000032,Z100,Z02,ZAR
4500007181,AN,2026-05-10T00:00:00,0001000032,Z100,Z01,ZAR
4500007182,ZDOM,2026-06-18T00:00:00,0001000032,Z100,Z02,ZAR
4500007183,WK,2025-06-17T00:00:00,0001000027,Z100,Z03,ZAR
4500007184,ZDOM,2025-08-05T00:00:00,0001000027,Z100,Z02,ZAR
4500007185,WK,2025-08-29T00:00:00,0001000027,Z100,Z03,ZAR
4500007186,WK,2025-10-28T00:00:00,0001000027,Z100,Z02,ZAR
4500007187,AN,2026-02-25T00:00:00,0001000027,Z100,Z03,ZAR
4500007188,ZDOM,2024-09-17T00:00:00,0001000049,Z100,Z01,ZAR
4500007189,ZDOM,2025-04-29T00:00:00,0001000049,Z100,Z02,ZAR
4500007190,ZDOM,2025-07-29T00:00:00,0001000049,Z100,Z02,ZAR
4500007191,AN,2024-11-16T00:00:00,0001000023,Z100,Z02,ZAR
4500007192,WK,2025-08-02T00:00:00,0001000023,Z100,Z03,ZAR
4500007193,ZDOM,2026-03-20T00:00:00,0001000023,Z100,Z02,ZAR
4500007194,ZDOM,2026-08-09T00:00:00,0001000023,Z100,Z01,ZAR
4500007195,WK,2024-09-28T00:00:00,0001000023,Z100,Z01,ZAR
4500007196,AN,2024-10-09T00:00:00,0001000023,Z100,Z02,ZAR
4500007197,WK,2024-11-22T00:00:00,0001000023,Z100,Z03,ZAR
4500007198,AN,2025-05-20T00:00:00,0001000023,Z100,Z01,ZAR
4500007199,AN,2026-02-23T00:00:00,0001000023,Z100,Z02,ZAR
4500007200,ZDOM,2026-08-13T00:00:00,0001000023,Z100,Z03,ZAR
4500007201,AN,2024-10-09T00:00:00,0001000017,Z100,Z01,ZAR
4500007202,ZDOM,2025-01-19T00:00:00,0001000017,Z100,Z02,ZAR
4500007203,ZDOM,2025-03-23T00:00:00,0001000017,Z100,Z03,ZAR
4500007204,AN,2025-04-06T00:00:00,0001000017,Z100,Z01,ZAR
4500007205,ZDOM,2025-10-16T00:00:00,0001000017,Z100,Z02,ZAR
4500007206,ZDOM,2026-02-27T00:00:00,0001000017,Z100,Z03,ZAR
4500007207,ZDOM,2026-08-03T00:00:00,0001000017,Z100,Z02,ZAR
4500007208,ZDOM,2026-09-07T00:00:00,0001000017,Z100,Z02,ZAR
4500007209,ZDOM,2024-09-22T00:00:00,0001000020,Z100,Z03,ZAR
4500007210,WK,2024-10-27T00:00:00,0001000020,Z100,Z01,ZAR
4500007211,WK,2025-11-12T00:00:00,0001000020,Z100,Z03,ZAR
4500007212,WK,2024-09-02T00:00:00,0001000038,Z100,Z01,ZAR
4500007213,AN,2024-10-26T00:00:00,0001000038,Z100,Z02,ZAR
4500007214,WK,2025-04-22T00:00:00,0001000038,Z100,Z03,ZAR
4500007215,AN,2025-06-03T00:00:00,0001000038,Z100,Z01,ZAR
4500007216,ZDOM,2025-06-30T00:00:00,0001000038,Z100,Z01,ZAR
4500007217,WK,2025-07-03T00:00:00,0001000038,Z100,Z01,ZAR
4500007218,AN,2026-01-13T00:00:00,0001000038,Z100,Z02,ZAR
4500007219,ZDOM,2024-09-30T00:00:00,0001000019,Z100,Z03,ZAR
4500007220,WK,2024-10-08T00:00:00,0001000019,Z100,Z02,ZAR
4500007221,WK,2024-11-22T00:00:00,0001000019,Z100,Z02,ZAR
4500007222,ZDOM,2025-05-01T00:00:00,0001000019,Z100,Z03,ZAR
4500007223,WK,2025-09-26T00:00:00,0001000019,Z100,Z03,ZAR
4500007224,AN,2025-11-06T00:00:00,0001000019,Z100,Z02,ZAR
4500007225,ZDOM,2026-05-16T00:00:00,0001000019,Z100,Z03,ZAR
4500007226,WK,2025-01-13T00:00:00,0001000055,Z100,Z01,ZAR
4500007227,WK,2026-07-09T00:00:00,0001000055,Z100,Z01,ZAR
4500007228,ZDOM,2026-07-16T00:00:00,0001000055,Z100,Z03,ZAR
4500007229,WK,2024-12-05T00:00:00,0001000036,Z100,Z01,ZAR
4500007230,ZDOM,2025-05-04T00:00:00,0001000036,Z100,Z01,ZAR
4500007231,WK,2025-05-14T00:00:00,0001000036,Z100,Z02,ZAR
4500007232,WK,2025-06-11T00:00:00,0001000036,Z100,Z02,ZAR
4500007233,AN,2026-06-23T00:00:00,0001000036,Z100,Z03,ZAR
4500007234,WK,2024-09-05T00:00:00,0001000048,Z100,Z02,ZAR
4500007235,WK,2024-12-18T00:00:00,0001000048,Z100,Z02,ZAR
4500007236,WK,2025-02-05T00:00:00,0001000048,Z100,Z03,ZAR
4500007237,WK,2025-02-14T00:00:00,0001000048,Z100,Z03,ZAR
4500007238,WK,2025-04-02T00:00:00,0001000048,Z100,Z03,ZAR
4500007239,ZDOM,2025-10-12T00:00:00,0001000048,Z100,Z03,ZAR
4500007240,AN,2026-07-04T00:00:00,0001000048,Z100,Z01,ZAR
4500007241,ZDOM,2025-02-02T00:00:00,0001000046,Z100,Z01,ZAR
4500007242,WK,2025-11-19T00:00:00,0001000046,Z100,Z01,ZAR
4500007243,WK,2024-10-08T00:00:00,0001000046,Z100,Z02,ZAR
4500007244,WK,2025-01-17T00:00:00,0001000046,Z100,Z01,ZAR
4500007245,AN,2025-02-10T00:00:00,0001000046,Z100,Z01,ZAR
4500007246,AN,2025-05-31T00:00:00,0001000046,Z100,Z03,ZAR
4500007247,WK,2025-06-17T00:00:00,0001000046,Z100,Z03,ZAR
4500007248,ZDOM,2025-09-22T00:00:00,0001000046,Z100,Z02,ZAR
4500007249,ZDOM,2025-10-24T00:00:00,0001000046,Z100,Z02,ZAR
4500007250,ZDOM,2025-12-29T00:00:00,0001000046,Z100,Z02,ZAR
4500007251,AN,2026-01-30T00:00:00,0001000046,Z100,Z03,ZAR
