Ebeln,Ebelp,Loekz,Txz01,Matnr,Werks,Lgort,Bednr,Menge,Meins,Netpr,Peinh,Netwr,Elikz,Pstyp,Knttp,Plifz,Banfn,Bnfpo
4500008389,00010,,OAR SPARE FOR CR-101,000000000030000274,1000,SP01,,4.000,EA,12419.30,1.000,49677.20,true,0,,42.000,2000008437,00010
4500008390,00010,,OAR SPARE FOR PU-610,000000000030000275,1000,SP01,,3.000,EA,55539.02,1.000,166617.06,true,0,,31.000,2000008438,00010
4500008391,00010,,OAR SPARE FOR ML-201,000000000030000276,4000,SP04,,1.000,EA,191000.76,1.000,191000.76,true,0,,83.000,2000008439,00010
4500008392,00010,,OAR SPARE FOR CR-101,000000000030000277,3000,SP03,,3.000,EA,432855.37,1.000,1298566.11,true,0,,60.000,2000008441,00010
4500008393,00010,,OAR SPARE FOR ML-202,000000000030000277,3000,SP03,,3.000,EA,432855.37,1.000,1298566.11,true,0,,60.000,2000008442,00010
4500008394,00010,,OAR SPARE FOR CR-102,000000000030000278,3000,SP03,,4.000,EA,78127.16,1.000,312508.64,true,0,,34.000,2000008443,00010
4500008395,00010,,OAR SPARE FOR FA-810,000000000030000279,2000,SP02,,2.000,EA,14937.72,1.000,29875.44,true,0,,22.000,2000008444,00010
4500008396,00010,,OAR SPARE FOR TH-401,000000000030000280,2000,SP02,,3.000,EA,53672.41,1.000,161017.23,true,0,,26.000,2000008445,00010
4500008397,00010,,OAR SPARE FOR FA-810,000000000030000280,2000,SP02,,2.000,EA,53672.41,1.000,107344.82,true,0,,26.000,2000008446,00010
4500008398,00010,,OAR SPARE FOR CR-101,000000000030000281,3000,SP03,,1.000,EA,91784.16,1.000,91784.16,true,0,,40.000,2000008447,00010
4500008399,00010,,OAR SPARE FOR SC-701,000000000030000282,1000,SP01,,2.000,EA,172923.48,1.000,345846.96,true,0,,142.000,2000008448,00010
4500008400,00010,,OAR SPARE FOR SC-701,000000000030000282,1000,SP01,,1.000,EA,172923.48,1.000,172923.48,true,0,,142.000,2000008449,00010
4500008401,00010,,OAR SPARE FOR CV-502,000000000030000282,1000,SP01,,2.000,EA,172923.48,1.000,345846.96,true,0,,142.000,2000008450,00010
4500008402,00010,,OAR SPARE FOR ML-201,000000000030000283,3000,SP03,,2.000,EA,101521.18,1.000,203042.36,false,0,,150.000,2000008451,00010
4500008403,00010,,OAR SPARE FOR SC-701,000000000030000283,3000,SP03,,2.000,EA,101521.18,1.000,203042.36,true,0,,150.000,2000008452,00010
4500008404,00010,,OAR SPARE FOR ML-201,000000000030000283,3000,SP03,,4.000,EA,101521.18,1.000,406084.72,true,0,,150.000,2000008453,00010
4500008405,00010,,OAR SPARE FOR CR-101,000000000030000283,1000,SP01,,2.000,EA,101521.18,1.000,203042.36,true,0,,150.000,2000008454,00010
4500008406,00010,,OAR SPARE FOR ML-202,000000000030000283,1000,SP01,,4.000,EA,101521.18,1.000,406084.72,false,0,,150.000,2000008455,00010
4500008407,00010,,OAR SPARE FOR PU-610,000000000030000283,1000,SP01,,2.000,EA,101521.18,1.000,203042.36,true,0,,150.000,2000008456,00010
4500008408,00010,,OAR SPARE FOR ML-201,000000000030000284,3000,SP03,,1.000,EA,164955.72,1.000,164955.72,true,0,,46.000,2000008457,00010
4500008409,00010,,OAR SPARE FOR FL-310,000000000030000284,2000,SP02,,3.000,EA,164955.72,1.000,494867.16,false,0,,46.000,2000008458,00010
4500008410,00010,,OAR SPARE FOR ML-202,000000000030000284,2000,SP02,,2.000,EA,164955.72,1.000,329911.44,true,0,,46.000,2000008459,00010
4500008411,00010,,OAR SPARE FOR CR-101,000000000030000284,2000,SP02,,3.000,EA,164955.72,1.000,494867.16,true,0,,46.000,2000008460,00010
4500008412,00010,,OAR SPARE FOR TH-401,000000000030000285,4000,SP04,,3.000,EA,102304.86,1.000,306914.58,true,0,,56.000,2000008461,00010
4500008413,00010,,OAR SPARE FOR CV-502,000000000030000286,1000,SP01,,1.000,EA,53555.00,1.000,53555.00,true,0,,8.000,2000008462,00010
4500008414,00010,,OAR SPARE FOR CR-102,000000000030000286,1000,SP01,,3.000,EA,53555.00,1.000,160665.00,true,0,,8.000,2000008463,00010
4500008415,00010,,OAR SPARE FOR SC-701,000000000030000286,1000,SP01,,4.000,EA,53555.00,1.000,214220.00,true,0,,8.000,2000008464,00010
4500008416,00010,,OAR SPARE FOR CR-101,000000000030000286,4000,SP04,,1.000,EA,53555.00,1.000,53555.00,true,0,,8.000,2000008465,00010
4500008417,00010,,OAR SPARE FOR PU-610,000000000030000286,4000,SP04,,4.000,EA,53555.00,1.000,214220.00,true,0,,8.000,2000008466,00010
4500008418,00010,,OAR SPARE FOR CR-101,000000000030000286,4000,SP04,,1.000,EA,53555.00,1.000,53555.00,true,0,,8.000,2000008467,00010
4500008419,00010,,OAR SPARE FOR CR-101,000000000030000287,4000,SP04,,4.000,EA,320651.92,1.000,1282607.68,true,0,,38.000,2000008468,00010
4500008420,00010,,OAR SPARE FOR PU-611,000000000030000287,4000,SP04,,3.000,EA,320651.92,1.000,961955.76,true,0,,38.000,2000008469,00010
4500008421,00010,,OAR SPARE FOR CR-101,000000000030000288,2000,SP02,,2.000,EA,168514.25,1.000,337028.50,true,0,,22.000,2000008470,00010
4500008422,00010,,OAR SPARE FOR FA-810,000000000030000288,3000,SP03,,1.000,EA,168514.25,1.000,168514.25,true,0,,22.000,2000008471,00010
4500008423,00010,,OAR SPARE FOR CR-102,000000000030000289,4000,SP04,,2.000,EA,74341.79,1.000,148683.58,true,0,,50.000,2000008472,00010
4500008424,00010,,OAR SPARE FOR SC-701,000000000030000290,4000,SP04,,4.000,EA,94066.75,1.000,376267.00,true,0,,142.000,2000008473,00010
4500008425,00010,,OAR SPARE FOR CR-101,000000000030000291,4000,SP04,,4.000,EA,94394.93,1.000,377579.72,true,0,,50.000,2000008475,00010
4500008426,00010,,OAR SPARE FOR FL-310,000000000030000291,1000,SP01,,4.000,EA,94394.93,1.000,377579.72,false,0,,50.000,2000008476,00010
4500008427,00010,,OAR SPARE FOR PU-610,000000000030000291,1000,SP01,,4.000,EA,94394.93,1.000,377579.72,true,0,,50.000,2000008477,00010
4500008428,00010,,OAR SPARE FOR CV-502,000000000030000291,1000,SP01,,3.000,EA,94394.93,1.000,283184.79,true,0,,50.000,2000008478,00010
4500008429,00010,,OAR SPARE FOR CV-501,000000000030000292,3000,SP03,,2.000,EA,52037.17,1.000,104074.34,false,0,,37.000,2000008479,00010
4500008430,00010,,OAR SPARE FOR TH-401,000000000030000292,3000,SP03,,2.000,EA,52037.17,1.000,104074.34,true,0,,37.000,2000008480,00010
4500008431,00010,,OAR SPARE FOR ML-201,000000000030000293,2000,SP02,,1.000,EA,132887.69,1.000,132887.69,true,0,,34.000,2000008481,00010
4500008432,00010,,OAR SPARE FOR ML-202,000000000030000293,2000,SP02,,1.000,EA,132887.69,1.000,132887.69,true,0,,34.000,2000008482,00010
4500008433,00010,,OAR SPARE FOR CV-502,000000000030000293,2000,SP02,,2.000,EA,132887.69,1.000,265775.38,true,0,,34.000,2000008483,00010
4500008434,00010,,OAR SPARE FOR TH-401,000000000030000293,3000,SP03,,4.000,EA,132887.69,1.000,531550.76,true,0,,34.000,2000008484,00010
4500008435,00010,,OAR SPARE FOR PU-610,000000000030000293,3000,SP03,,3.000,EA,132887.69,1.000,398663.07,true,0,,34.000,2000008485,00010
4500008436,00010,,OAR SPARE FOR PU-610,000000000030000293,3000,SP03,,2.000,EA,132887.69,1.000,265775.38,true,0,,34.000,2000008486,00010
4500008437,00010,,OAR SPARE FOR CR-101,000000000030000294,2000,SP02,,4.000,EA,179106.87,1.000,716427.48,true,0,,42.000,2000008487,00010
4500008438,00010,,OAR SPARE FOR TH-401,000000000030000294,2000,SP02,,3.000,EA,179106.87,1.000,537320.61,true,0,,42.000,2000008488,00010
4500008439,00010,,OAR SPARE FOR CR-102,000000000030000294,2000,SP02,,1.000,EA,179106.87,1.000,179106.87,true,0,,42.000,2000008489,00010
4500008440,00010,,OAR SPARE FOR PU-611,000000000030000294,1000,SP01,,1.000,EA,179106.87,1.000,179106.87,true,0,,42.000,2000008490,00010
4500008441,00010,,OAR SPARE FOR FA-810,000000000030000294,1000,SP01,,2.000,EA,179106.87,1.000,358213.74,true,0,,42.000,2000008491,00010
4500008442,00010,,OAR SPARE FOR ML-202,000000000030000295,3000,SP03,,2.000,EA,128107.45,1.000,256214.90,true,0,,120.000,2000008492,00010
4500008443,00010,,OAR SPARE FOR SC-701,000000000030000295,3000,SP03,,4.000,EA,128107.45,1.000,512429.80,true,0,,120.000,2000008493,00010
4500008444,00010,,OAR SPARE FOR TH-401,000000000030000296,3000,SP03,,2.000,EA,48625.48,1.000,97250.96,true,0,,44.000,2000008494,00010
4500008445,00010,,OAR SPARE FOR CR-102,000000000030000296,3000,SP03,,4.000,EA,48625.48,1.000,194501.92,false,0,,44.000,2000008495,00010
4500008446,00010,,OAR SPARE FOR CR-101,000000000030000297,3000,SP03,,3.000,EA,31811.25,1.000,95433.75,true,0,,43.000,2000008496,00010
4500008447,00010,,OAR SPARE FOR ML-202,000000000030000297,3000,SP03,,1.000,EA,31811.25,1.000,31811.25,true,0,,43.000,2000008497,00010
4500008448,00010,,OAR SPARE FOR CR-101,000000000030000298,1000,SP01,,1.000,EA,272566.42,1.000,272566.42,true,0,,127.000,2000008498,00010
4500008449,00010,,OAR SPARE FOR SC-701,000000000030000299,2000,SP02,,4.000,EA,122572.81,1.000,490291.24,true,0,,110.000,2000008499,00010
4500008450,00010,,OAR SPARE FOR PU-611,000000000030000299,2000,SP02,,1.000,EA,122572.81,1.000,122572.81,true,0,,110.000,2000008500,00010
4500008451,00010,,OAR SPARE FOR PU-610,000000000030000299,2000,SP02,,1.000,EA,122572.81,1.000,122572.81,true,0,,110.000,2000008501,00010
4500008452,00010,,OAR SPARE FOR FL-310,000000000030000300,3000,SP03,,4.000,EA,414640.03,1.000,1658560.12,true,0,,105.000,2000008502,00010
4500008453,00010,,OAR SPARE FOR FA-810,000000000030000300,3000,SP03,,2.000,EA,414640.03,1.000,829280.06,true,0,,105.000,2000008503,00010
4500008454,00010,,OAR SPARE FOR TH-401,000000000030000301,2000,SP02,,3.000,EA,46477.60,1.000,139432.80,true,0,,55.000,2000008504,00010
4500008455,00010,,OAR SPARE FOR CV-502,000000000030000301,4000,SP04,,2.000,EA,46477.60,1.000,92955.20,false,0,,55.000,2000008505,00010
4500008456,00010,,OAR SPARE FOR CV-501,000000000030000302,1000,SP01,,4.000,EA,156335.62,1.000,625342.48,true,0,,14.000,2000008507,00010
4500008457,00010,,OAR SPARE FOR PU-611,000000000030000302,1000,SP01,,4.000,EA,156335.62,1.000,625342.48,true,0,,14.000,2000008508,00010
4500008458,00010,,OAR SPARE FOR PU-610,000000000030000302,1000,SP01,,3.000,EA,156335.62,1.000,469006.86,true,0,,14.000,2000008509,00010
4500008459,00010,,OAR SPARE FOR TH-401,000000000030000303,4000,SP04,,4.000,EA,96250.40,1.000,385001.60,false,0,,53.000,2000008510,00010
4500008460,00010,,OAR SPARE FOR CV-502,000000000030000303,4000,SP04,,3.000,EA,96250.40,1.000,288751.20,true,0,,53.000,2000008511,00010
4500008461,00010,,OAR SPARE FOR ML-202,000000000030000303,4000,SP04,,1.000,EA,96250.40,1.000,96250.40,true,0,,53.000,2000008512,00010
4500008462,00010,,OAR SPARE FOR CV-501,000000000030000304,2000,SP02,,2.000,EA,140638.51,1.000,281277.02,true,0,,58.000,2000008513,00010
4500008463,00010,,OAR SPARE FOR PU-611,000000000030000304,2000,SP02,,4.000,EA,140638.51,1.000,562554.04,true,0,,58.000,2000008514,00010
4500008464,00010,,OAR SPARE FOR PU-611,000000000030000305,3000,SP03,,1.000,EA,127713.47,1.000,127713.47,true,0,,60.000,2000008515,00010
4500008465,00010,,OAR SPARE FOR CV-501,000000000030000305,3000,SP03,,1.000,EA,127713.47,1.000,127713.47,true,0,,60.000,2000008516,00010
4500008466,00010,,OAR SPARE FOR TH-401,000000000030000306,2000,SP02,,3.000,EA,23147.21,1.000,69441.63,true,0,,42.000,2000008518,00010
4500008467,00010,,OAR SPARE FOR FA-810,000000000030000307,2000,SP02,,4.000,EA,131983.56,1.000,527934.24,true,0,,50.000,2000008519,00010
4500008468,00010,,OAR SPARE FOR TH-401,000000000030000307,2000,SP02,,1.000,EA,131983.56,1.000,131983.56,true,0,,50.000,2000008520,00010
4500008469,00010,,OAR SPARE FOR CV-502,000000000030000308,1000,SP01,,4.000,EA,87365.18,1.000,349460.72,true,0,,43.000,2000008521,00010
4500008470,00010,,OAR SPARE FOR FA-810,000000000030000308,1000,SP01,,2.000,EA,87365.18,1.000,174730.36,true,0,,43.000,2000008522,00010
4500008471,00010,,OAR SPARE FOR CV-501,000000000030000308,3000,SP03,,1.000,EA,87365.18,1.000,87365.18,true,0,,43.000,2000008523,00010
4500008472,00010,,OAR SPARE FOR CR-102,000000000030000308,3000,SP03,,1.000,EA,87365.18,1.000,87365.18,true,0,,43.000,2000008524,00010
4500008473,00010,,OAR SPARE FOR SC-701,000000000030000309,2000,SP02,,3.000,EA,47983.17,1.000,143949.51,false,0,,18.000,2000008525,00010
4500008474,00010,,OAR SPARE FOR TH-401,000000000030000310,3000,SP03,,4.000,EA,134407.25,1.000,537629.00,true,0,,127.000,2000008526,00010
4500008475,00010,,OAR SPARE FOR FA-810,000000000030000311,4000,SP04,,2.000,EA,690776.69,1.000,1381553.38,false,0,,92.000,2000008529,00010
4500008476,00010,,OAR SPARE FOR ML-202,000000000030000311,4000,SP04,,2.000,EA,690776.69,1.000,1381553.38,true,0,,92.000,2000008530,00010
4500008477,00010,,OAR SPARE FOR TH-401,000000000030000312,2000,SP02,,1.000,EA,225903.88,1.000,225903.88,true,0,,30.000,2000008531,00010
4500008478,00010,,OAR SPARE FOR CV-502,000000000030000312,2000,SP02,,4.000,EA,225903.88,1.000,903615.52,true,0,,30.000,2000008532,00010
4500008479,00010,,OAR SPARE FOR FA-810,000000000030000312,3000,SP03,,2.000,EA,225903.88,1.000,451807.76,true,0,,30.000,2000008533,00010
4500008480,00010,,OAR SPARE FOR FA-810,000000000030000312,3000,SP03,,1.000,EA,225903.88,1.000,225903.88,true,0,,30.000,2000008534,00010
4500008481,00010,,OAR SPARE FOR FL-310,000000000030000312,3000,SP03,,3.000,EA,225903.88,1.000,677711.64,true,0,,30.000,2000008535,00010
4500008482,00010,,OAR SPARE FOR CV-502,000000000030000313,1000,SP01,,1.000,EA,168027.55,1.000,168027.55,true,0,,59.000,2000008537,00010
4500008483,00010,,OAR SPARE FOR CR-102,000000000030000314,4000,SP04,,3.000,EA,166174.11,1.000,498522.33,true,0,,9.000,2000008538,00010
4500008484,00010,,OAR SPARE FOR CV-501,000000000030000315,2000,SP02,,4.000,EA,66825.81,1.000,267303.24,true,0,,88.000,2000008539,00010
4500008485,00010,,REPAIR OF UNIT EX ML-202,000000000080000000,3000,SP03,,1.000,EA,106936.34,1.000,106936.34,true,3,F,125.000,2000008540,00010
4500008486,00010,,REPAIR OF UNIT EX CR-101,000000000080000001,1000,SP01,,1.000,EA,30877.21,1.000,30877.21,true,3,F,49.000,2000008541,00010
4500008487,00010,,REPAIR OF UNIT EX ML-202,000000000080000001,4000,SP04,,1.000,EA,35050.65,1.000,35050.65,false,3,F,49.000,2000008542,00010
4500008488,00010,,REPAIR OF UNIT EX PU-611,000000000080000002,3000,SP03,,1.000,EA,102662.83,1.000,102662.83,false,3,F,36.000,2000008543,00010
4500008489,00010,,REPAIR OF UNIT EX PU-610,000000000080000003,4000,SP04,,1.000,EA,25528.41,1.000,25528.41,false,3,F,58.000,2000008544,00010
4500008490,00010,,REPAIR OF UNIT EX FL-310,000000000080000004,2000,SP02,,1.000,EA,178384.39,1.000,178384.39,false,3,F,148.000,2000008545,00010
4500008491,00010,,REPAIR OF UNIT EX FA-810,000000000080000005,4000,SP04,,1.000,EA,137999.77,1.000,137999.77,false,3,F,33.000,2000008546,00010
4500008492,00010,,REPAIR OF UNIT EX SC-701,000000000080000005,2000,SP02,,1.000,EA,82513.04,1.000,82513.04,false,3,F,33.000,2000008547,00010
4500008493,00010,,REPAIR OF UNIT EX PU-611,000000000080000006,2000,SP02,,1.000,EA,95949.60,1.000,95949.60,false,3,F,113.000,2000008548,00010
4500008494,00010,,REPAIR OF UNIT EX SC-701,000000000080000007,1000,SP01,,1.000,EA,146759.74,1.000,146759.74,true,3,F,132.000,2000008549,00010
4500008495,00010,,REPAIR OF UNIT EX FL-310,000000000080000009,1000,SP01,,1.000,EA,32382.00,1.000,32382.00,false,3,F,52.000,2000008550,00010
4500008496,00010,,REPAIR OF UNIT EX CR-102,000000000080000009,4000,SP04,,1.000,EA,53153.21,1.000,53153.21,false,3,F,52.000,2000008551,00010
4500008497,00010,,REPAIR OF UNIT EX CR-102,000000000080000010,3000,SP03,,1.000,EA,24440.12,1.000,24440.12,true,3,F,25.000,2000008552,00010
4500008498,00010,,REPAIR OF UNIT EX CR-102,000000000080000011,2000,SP02,,1.000,EA,41845.12,1.000,41845.12,true,3,F,19.000,2000008553,00010
4500008499,00010,,REPAIR OF UNIT EX ML-202,000000000080000012,3000,SP03,,1.000,EA,77562.99,1.000,77562.99,true,3,F,31.000,2000008554,00010
4500008500,00010,,NEW UNIT FOR FL-310,000000000080000013,3000,SP03,,1.000,EA,37962.45,1.000,37962.45,false,0,,14.000,2000008555,00010
4500008501,00010,,REPAIR OF UNIT EX CR-102,000000000080000015,3000,SP03,,1.000,EA,106376.62,1.000,106376.62,false,3,F,37.000,2000008556,00010
4500008502,00010,,REPAIR OF UNIT EX CR-101,000000000080000016,1000,SP01,,1.000,EA,136161.11,1.000,136161.11,false,3,F,56.000,2000008557,00010
4500008503,00010,,NEW UNIT FOR PU-610,000000000080000016,2000,SP02,,1.000,EA,394873.56,1.000,394873.56,false,0,,56.000,2000008558,00010
4500008504,00010,,REPAIR OF UNIT EX ML-202,000000000080000017,2000,SP02,,1.000,EA,98502.46,1.000,98502.46,false,3,F,117.000,2000008559,00010
4500008505,00010,,REPAIR OF UNIT EX TH-401,000000000080000017,3000,SP03,,1.000,EA,103640.88,1.000,103640.88,false,3,F,117.000,2000008560,00010
4500008506,00010,,REPAIR OF UNIT EX ML-202,000000000080000018,4000,SP04,,1.000,EA,77945.33,1.000,77945.33,true,3,F,31.000,2000008561,00010
4500008507,00010,,REPAIR OF UNIT EX PU-611,000000000080000018,3000,SP03,,1.000,EA,54130.86,1.000,54130.86,false,3,F,31.000,2000008562,00010
4500008508,00010,,NEW UNIT FOR CV-502,000000000080000019,2000,SP02,,1.000,EA,269420.06,1.000,269420.06,false,0,,98.000,2000008563,00010
4500008509,00010,,NEW UNIT FOR ML-201,000000000080000020,3000,SP03,,1.000,EA,321542.30,1.000,321542.30,false,0,,23.000,2000008564,00010
4500008510,00010,,REPAIR OF UNIT EX FL-310,000000000080000020,1000,SP01,,1.000,EA,79997.97,1.000,79997.97,true,3,F,23.000,2000008565,00010
4500008511,00010,,REPAIR OF UNIT EX PU-611,000000000080000021,2000,SP02,,1.000,EA,100905.48,1.000,100905.48,false,3,F,51.000,2000008566,00010
4500008512,00010,,REPAIR OF UNIT EX PU-610,000000000080000021,3000,SP03,,1.000,EA,44885.00,1.000,44885.00,true,3,F,51.000,2000008567,00010
4500008513,00010,,REPAIR OF UNIT EX CR-101,000000000080000022,3000,SP03,,1.000,EA,199610.38,1.000,199610.38,false,3,F,60.000,2000008568,00010
4500008514,00010,,REPAIR OF UNIT EX FL-310,000000000080000023,3000,SP03,,1.000,EA,105665.68,1.000,105665.68,false,3,F,51.000,2000008569,00010
4500008515,00010,,REPAIR OF UNIT EX TH-401,000000000080000024,2000,SP02,,1.000,EA,58310.88,1.000,58310.88,true,3,F,24.000,2000008570,00010
4500008516,00010,,REPAIR OF UNIT EX PU-611,000000000080000025,3000,SP03,,1.000,EA,138133.79,1.000,138133.79,false,3,F,30.000,2000008571,00010
4500008517,00010,,REPAIR OF UNIT EX ML-202,000000000080000025,4000,SP04,,1.000,EA,218673.50,1.000,218673.50,true,3,F,30.000,2000008572,00010
4500008518,00010,,REPAIR OF UNIT EX CV-502,000000000080000026,2000,SP02,,1.000,EA,12418.81,1.000,12418.81,false,3,F,32.000,2000008573,00010
4500008519,00010,,REPAIR OF UNIT EX PU-611,000000000080000027,1000,SP01,,1.000,EA,100424.85,1.000,100424.85,true,3,F,56.000,2000008574,00010
4500008520,00010,,REPAIR OF UNIT EX CR-102,000000000080000029,4000,SP04,,1.000,EA,74306.85,1.000,74306.85,false,3,F,10.000,2000008575,00010
4500008521,00010,,REPAIR OF UNIT EX FA-810,000000000080000030,1000,SP01,,1.000,EA,51954.94,1.000,51954.94,true,3,F,28.000,2000008576,00010
4500008522,00010,,REPAIR OF UNIT EX CR-101,000000000080000031,1000,SP01,,1.000,EA,128633.91,1.000,128633.91,false,3,F,7.000,2000008577,00010
4500008523,00010,,NEW UNIT FOR TH-401,000000000080000032,1000,SP01,,1.000,EA,36463.57,1.000,36463.57,false,0,,30.000,2000008578,00010
4500008524,00010,,REPAIR OF UNIT EX CR-102,000000000080000033,4000,SP04,,1.000,EA,65126.00,1.000,65126.00,false,3,F,16.000,2000008579,00010
4500008525,00010,,REPAIR OF UNIT EX ML-202,000000000080000034,1000,SP01,,1.000,EA,57239.11,1.000,57239.11,false,3,F,21.000,2000008580,00010
4500008526,00010,,REPAIR OF UNIT EX FA-810,000000000080000035,4000,SP04,,1.000,EA,18135.00,1.000,18135.00,true,3,F,17.000,2000008581,00010
4500008527,00010,,REPAIR OF UNIT EX ML-202,000000000080000035,2000,SP02,,1.000,EA,31141.50,1.000,31141.50,true,3,F,17.000,2000008582,00010
4500008528,00010,,REPAIR OF UNIT EX TH-401,000000000080000036,3000,SP03,,1.000,EA,7961.37,1.000,7961.37,false,3,F,12.000,2000008583,00010
4500008529,00010,,REPAIR OF UNIT EX CR-101,000000000080000037,2000,SP02,,1.000,EA,120052.16,1.000,120052.16,false,3,F,129.000,2000008584,00010
4500008530,00010,,REPAIR OF UNIT EX SC-701,000000000080000037,1000,SP01,,1.000,EA,172087.85,1.000,172087.85,false,3,F,129.000,2000008585,00010
4500008531,00010,,NEW UNIT FOR CR-102,000000000080000038,3000,SP03,,1.000,EA,61737.78,1.000,61737.78,false,0,,116.000,2000008586,00010
4500008532,00010,,NEW UNIT FOR SC-701,000000000080000039,1000,SP01,,1.000,EA,395562.62,1.000,395562.62,false,0,,47.000,2000008587,00010
4500008533,00010,,REPAIR OF UNIT EX SC-701,000000000080000039,4000,SP04,,1.000,EA,178790.50,1.000,178790.50,true,3,F,47.000,2000008588,00010
4500008534,00010,,REPAIR OF UNIT EX CR-101,000000000080000040,1000,SP01,,1.000,EA,75419.53,1.000,75419.53,false,3,F,136.000,2000008589,00010
4500008535,00010,,REPAIR OF UNIT EX TH-401,000000000080000041,1000,SP01,,1.000,EA,7544.60,1.000,7544.60,false,3,F,30.000,2000008590,00010
4500008536,00010,,REPAIR OF UNIT EX CR-102,000000000080000041,4000,SP04,,1.000,EA,8409.24,1.000,8409.24,true,3,F,30.000,2000008591,00010
4500008537,00010,,REPAIR OF UNIT EX CV-502,000000000080000042,1000,SP01,,1.000,EA,121118.06,1.000,121118.06,true,3,F,10.000,2000008592,00010
4500008538,00010,,REPAIR OF UNIT EX FL-310,000000000080000043,4000,SP04,,1.000,EA,77619.59,1.000,77619.59,false,3,F,14.000,2000008593,00010
4500008539,00010,,REPAIR OF UNIT EX SC-701,000000000080000044,1000,SP01,,1.000,EA,95441.81,1.000,95441.81,false,3,F,34.000,2000008594,00010
4500008540,00010,,REPAIR OF UNIT EX ML-201,000000000080000045,4000,SP04,,1.000,EA,16288.67,1.000,16288.67,false,3,F,33.000,2000008595,00010
4500008541,00010,,REPAIR OF UNIT EX CR-101,000000000080000046,4000,SP04,,1.000,EA,29419.33,1.000,29419.33,false,3,F,23.000,2000008596,00010
4500008542,00010,,REPAIR OF UNIT EX CR-101,000000000080000047,2000,SP02,,1.000,EA,146308.46,1.000,146308.46,true,3,F,56.000,2000008597,00010
4500008543,00010,,NEW UNIT FOR ML-201,000000000080000048,3000,SP03,,1.000,EA,404008.29,1.000,404008.29,false,0,,34.000,2000008598,00010
4500008544,00010,,REPAIR OF UNIT EX CR-102,000000000080000049,4000,SP04,,1.000,EA,22448.89,1.000,22448.89,false,3,F,18.000,2000008599,00010
4500008545,00010,,REPAIR OF UNIT EX TH-401,000000000080000050,2000,SP02,,1.000,EA,124823.02,1.000,124823.02,false,3,F,50.000,2000008600,00010
4500008546,00010,,REPAIR OF UNIT EX PU-610,000000000080000051,4000,SP04,,1.000,EA,58438.07,1.000,58438.07,true,3,F,54.000,2000008601,00010
4500008547,00010,,REPAIR OF UNIT EX ML-202,000000000080000052,3000,SP03,,1.000,EA,75896.08,1.000,75896.08,false,3,F,40.000,2000008602,00010
4500008548,00010,,REPAIR OF UNIT EX ML-201,000000000080000053,1000,SP01,,1.000,EA,123362.36,1.000,123362.36,false,3,F,55.000,2000008603,00010
4500008549,00010,,REPAIR OF UNIT EX CV-502,000000000080000054,2000,SP02,,1.000,EA,67210.82,1.000,67210.82,true,3,F,18.000,2000008604,00010
4500008550,00010,,NEW UNIT FOR SC-701,000000000080000054,4000,SP04,,1.000,EA,270308.57,1.000,270308.57,false,0,,18.000,2000008605,00010
4500008551,00010,,REPAIR OF UNIT EX CR-102,000000000080000055,3000,SP03,,1.000,EA,104292.57,1.000,104292.57,false,3,F,12.000,2000008606,00010
4500008552,00010,,REPAIR OF UNIT EX FA-810,000000000080000056,3000,SP03,,1.000,EA,51035.27,1.000,51035.27,true,3,F,46.000,2000008607,00010
4500008553,00010,,REPAIR OF UNIT EX PU-611,000000000080000057,1000,SP01,,1.000,EA,62647.27,1.000,62647.27,false,3,F,68.000,2000008608,00010
4500008554,00010,,REPAIR OF UNIT EX ML-202,000000000080000058,2000,SP02,,1.000,EA,97292.84,1.000,97292.84,false,3,F,34.000,2000008609,00010
4500008555,00010,,REPAIR OF UNIT EX CV-501,000000000080000059,4000,SP04,,1.000,EA,62950.66,1.000,62950.66,false,3,F,15.000,2000008610,00010
4500008556,00010,,REPAIR OF UNIT EX PU-611,000000000080000060,2000,SP02,,1.000,EA,130412.71,1.000,130412.71,false,3,F,56.000,2000008611,00010
4500008557,00010,,REPAIR OF UNIT EX PU-611,000000000080000060,3000,SP03,,1.000,EA,119020.94,1.000,119020.94,false,3,F,56.000,2000008612,00010
4500008558,00010,,REPAIR OF UNIT EX FL-310,000000000080000061,2000,SP02,,1.000,EA,22081.65,1.000,22081.65,true,3,F,57.000,2000008613,00010
4500008559,00010,,REPAIR OF UNIT EX PU-611,000000000080000062,1000,SP01,,1.000,EA,108954.07,1.000,108954.07,true,3,F,27.000,2000008614,00010
4500008560,00010,,REPAIR OF UNIT EX CV-502,000000000080000063,1000,SP01,,1.000,EA,85286.83,1.000,85286.83,false,3,F,44.000,2000008615,00010
4500008561,00010,,REPAIR OF UNIT EX TH-401,000000000080000063,2000,SP02,,1.000,EA,127073.20,1.000,127073.20,true,3,F,44.000,2000008616,00010
4500008562,00010,,REPAIR OF UNIT EX CV-501,000000000080000064,1000,SP01,,1.000,EA,36357.27,1.000,36357.27,false,3,F,90.000,2000008617,00010
4500008563,00010,,REPAIR OF UNIT EX FL-310,000000000080000065,1000,SP01,,1.000,EA,107462.21,1.000,107462.21,false,3,F,35.000,2000008618,00010
4500008564,00010,,REPAIR OF UNIT EX FL-310,000000000080000065,4000,SP04,,1.000,EA,193637.17,1.000,193637.17,true,3,F,35.000,2000008619,00010
