Ebeln,Ebelp,Zekkn,Vgabe,Gjahr,Belnr,Buzei,Bewtp,Bwart,Budat,Menge,Dmbtr,Shkzg,Cpudt,Matnr,Werks
4500007459,00010,01,2,2025,5100003812,0001,Q,,2025-10-27T00:00:00,5.000,928949.25,S,2025-10-31T00:00:00,000000000080000262,2000
4500007460,00010,01,1,2026,4900023789,0001,E,101,2026-08-22T00:00:00,7.000,1300528.95,S,2026-08-22T00:00:00,000000000080000262,2000
4500007460,00010,01,2,2026,5100003813,0001,Q,,2026-09-07T00:00:00,7.000,1300528.95,S,2026-08-25T00:00:00,000000000080000262,2000
4500007461,00010,01,1,2024,4900023790,0001,E,101,2024-11-16T00:00:00,6.000,1114739.10,S,2024-11-16T00:00:00,000000000080000262,1000
4500007461,00010,01,2,2024,5100003814,0001,Q,,2024-12-12T00:00:00,6.000,1114739.10,S,2024-11-29T00:00:00,000000000080000262,1000
4500007462,00010,01,1,2025,4900023794,0001,E,101,2025-04-18T00:00:00,4.000,743159.40,S,2025-04-18T00:00:00,000000000080000262,1000
4500007463,00010,01,1,2025,4900023796,0001,E,101,2025-06-19T00:00:00,8.000,1486318.80,S,2025-06-19T00:00:00,000000000080000262,1000
4500007463,00010,01,2,2025,5100003815,0001,Q,,2025-06-23T00:00:00,8.000,1486318.80,S,2025-07-09T00:00:00,000000000080000262,1000
4500007464,00010,01,1,2026,4900023800,0001,E,101,2026-07-18T00:00:00,6.000,1114739.10,S,2026-07-18T00:00:00,000000000080000262,1000
4500007464,00010,01,2,2026,5100003816,0001,Q,,2026-08-05T00:00:00,6.000,1114739.10,S,2026-07-31T00:00:00,000000000080000262,1000
4500007465,00010,01,1,2025,4900023805,0001,E,101,2025-01-16T00:00:00,15.000,1615726.80,S,2025-01-16T00:00:00,000000000010001270,4000
4500007466,00010,01,1,2025,4900023808,0001,E,101,2025-06-03T00:00:00,15.000,1615726.80,S,2025-06-03T00:00:00,000000000010001270,4000
4500007466,00010,01,2,2025,5100003817,0001,Q,,2025-06-23T00:00:00,15.000,1615726.80,S,2025-06-16T00:00:00,000000000010001270,4000
4500007468,00010,01,1,2024,4900023813,0001,E,101,2024-11-28T00:00:00,14.000,7495831.00,S,2024-11-28T00:00:00,000000000010001272,1000
4500007468,00010,01,2,2024,5100003818,0001,Q,,2024-12-19T00:00:00,14.000,7495831.00,S,2024-12-26T00:00:00,000000000010001272,1000
4500007469,00010,01,1,2025,4900023818,0001,E,101,2025-12-19T00:00:00,14.000,7495831.00,S,2025-12-19T00:00:00,000000000010001272,1000
4500007470,00010,01,1,2026,4900023823,0001,E,101,2026-08-13T00:00:00,14.000,7495831.00,S,2026-08-13T00:00:00,000000000010001272,1000
4500007470,00010,01,2,2026,5100003819,0001,Q,,2026-08-26T00:00:00,14.000,7495831.00,S,2026-08-21T00:00:00,000000000010001272,1000
4500007472,00010,01,1,2025,4900023827,0001,E,101,2025-01-11T00:00:00,119.000,2701050.10,S,2025-01-11T00:00:00,000000000010001273,1000
4500007472,00010,01,2,2025,5100003820,0001,Q,,2025-02-01T00:00:00,119.000,2701050.10,S,2025-01-21T00:00:00,000000000010001273,1000
4500007473,00010,01,1,2025,4900023832,0001,E,101,2025-05-29T00:00:00,83.000,1883925.70,S,2025-05-29T00:00:00,000000000010001273,1000
4500007474,00010,01,1,2025,4900023836,0001,E,101,2025-08-31T00:00:00,84.000,1906623.60,S,2025-08-31T00:00:00,000000000010001273,1000
4500007474,00010,01,2,2025,5100003821,0001,Q,,2025-09-15T00:00:00,84.000,1906623.60,S,2025-09-23T00:00:00,000000000010001273,1000
4500007475,00010,01,1,2025,4900023841,0001,E,101,2025-12-25T00:00:00,87.000,1974717.30,S,2025-12-25T00:00:00,000000000010001273,1000
4500007476,00010,01,1,2026,4900023846,0001,E,101,2026-04-30T00:00:00,117.000,2655654.30,S,2026-04-30T00:00:00,000000000010001273,1000
4500007479,00010,01,1,2025,4900023854,0001,E,101,2025-01-19T00:00:00,12.000,618222.00,S,2025-01-19T00:00:00,000000000010001275,1000
4500007479,00010,01,2,2025,5100003822,0001,Q,,2025-01-27T00:00:00,12.000,618222.00,S,2025-01-23T00:00:00,000000000010001275,1000
4500007480,00010,01,1,2026,4900023862,0001,E,101,2026-05-15T00:00:00,4.000,206074.00,S,2026-05-15T00:00:00,000000000010001275,1000
4500007484,00010,01,1,2024,4900023864,0001,E,101,2024-10-23T00:00:00,6.000,1032853.80,S,2024-10-23T00:00:00,000000000010001276,2000
4500007484,00010,01,2,2024,5100003823,0001,Q,,2024-10-27T00:00:00,6.000,1032853.80,S,2024-11-02T00:00:00,000000000010001276,2000
4500007485,00010,01,1,2025,4900023869,0001,E,101,2025-07-02T00:00:00,6.000,1032853.80,S,2025-07-02T00:00:00,000000000010001276,2000
4500007486,00010,01,1,2025,4900023873,0001,E,101,2025-10-25T00:00:00,2.000,344284.60,S,2025-10-25T00:00:00,000000000010001276,2000
4500007486,00010,01,2,2025,5100003824,0001,Q,,2025-11-03T00:00:00,2.000,344284.60,S,2025-11-11T00:00:00,000000000010001276,2000
4500007487,00010,01,1,2026,4900023876,0001,E,101,2026-01-28T00:00:00,5.000,860711.50,S,2026-01-28T00:00:00,000000000010001276,2000
4500007487,00010,01,2,2026,5100003825,0001,Q,,2026-02-08T00:00:00,5.000,860711.50,S,2026-02-17T00:00:00,000000000010001276,2000
4500007488,00010,01,1,2026,4900023880,0001,E,101,2026-07-30T00:00:00,5.000,860711.50,S,2026-07-30T00:00:00,000000000010001276,2000
4500007489,00010,01,1,2025,4900023884,0001,E,101,2025-03-23T00:00:00,13.000,1041481.48,S,2025-03-23T00:00:00,000000000010001277,4000
4500007489,00010,01,2,2025,5100003826,0001,Q,,2025-04-09T00:00:00,13.000,1041481.48,S,2025-03-28T00:00:00,000000000010001277,4000
4500007491,00010,01,1,2026,4900023889,0001,E,101,2026-03-09T00:00:00,7.000,560797.72,S,2026-03-09T00:00:00,000000000010001277,4000
4500007491,00010,01,2,2026,5100003827,0001,Q,,2026-03-30T00:00:00,7.000,560797.72,S,2026-04-03T00:00:00,000000000010001277,4000
4500007493,00010,01,1,2026,4900023892,0001,E,101,2026-08-29T00:00:00,11.000,881253.56,S,2026-08-29T00:00:00,000000000010001277,4000
4500007494,00010,01,1,2025,4900023897,0001,E,101,2025-01-01T00:00:00,76.000,1655667.60,S,2025-01-01T00:00:00,000000000010001278,4000
4500007494,00010,01,2,2025,5100003828,0001,Q,,2025-01-11T00:00:00,76.000,1655667.60,S,2025-01-24T00:00:00,000000000010001278,4000
4500007495,00010,01,1,2025,4900023902,0001,E,101,2025-05-02T00:00:00,158.000,3442045.80,S,2025-05-02T00:00:00,000000000010001278,4000
4500007495,00010,01,2,2025,5100003829,0001,Q,,2025-05-26T00:00:00,158.000,3442045.80,S,2025-05-31T00:00:00,000000000010001278,4000
4500007496,00010,01,1,2025,4900023909,0001,E,101,2025-11-10T00:00:00,157.000,3420260.70,S,2025-11-10T00:00:00,000000000010001278,4000
4500007496,00010,01,2,2025,5100003830,0001,Q,,2025-11-29T00:00:00,157.000,3420260.70,S,2025-12-06T00:00:00,000000000010001278,4000
4500007498,00010,01,1,2026,4900023919,0001,E,101,2026-08-31T00:00:00,170.000,3703467.00,S,2026-08-31T00:00:00,000000000010001278,4000
4500007498,00010,01,2,2026,5100003831,0001,Q,,2026-09-04T00:00:00,170.000,3703467.00,S,2026-09-03T00:00:00,000000000010001278,4000
4500007499,00010,01,1,2024,4900023921,0001,E,101,2024-11-18T00:00:00,5.000,405440.00,S,2024-11-18T00:00:00,000000000010001280,4000
4500007499,00010,01,2,2024,5100003832,0001,Q,,2024-12-13T00:00:00,5.000,405440.00,S,2024-12-10T00:00:00,000000000010001280,4000
4500007500,00010,01,1,2025,4900023924,0001,E,101,2025-06-10T00:00:00,9.000,729792.00,S,2025-06-10T00:00:00,000000000010001280,4000
4500007501,00010,01,1,2026,4900023927,0001,E,101,2026-01-23T00:00:00,6.000,486528.00,S,2026-01-23T00:00:00,000000000010001280,4000
4500007501,00010,01,2,2026,5100003833,0001,Q,,2026-01-31T00:00:00,6.000,486528.00,S,2026-02-08T00:00:00,000000000010001280,4000
4500007502,00010,01,1,2026,4900023931,0001,E,101,2026-05-25T00:00:00,7.000,567616.00,S,2026-05-25T00:00:00,000000000010001280,4000
4500007502,00010,01,2,2026,5100003834,0001,Q,,2026-06-19T00:00:00,7.000,567616.00,S,2026-06-22T00:00:00,000000000010001280,4000
4500007503,00010,01,1,2024,4900023933,0001,E,101,2024-11-10T00:00:00,14.000,869744.68,S,2024-11-10T00:00:00,000000000010001281,1000
4500007503,00010,01,2,2024,5100003835,0001,Q,,2024-12-10T00:00:00,14.000,869744.68,S,2024-11-21T00:00:00,000000000010001281,1000
4500007505,00010,01,1,2025,4900023937,0001,E,101,2025-03-24T00:00:00,7.000,434872.34,S,2025-03-24T00:00:00,000000000010001281,1000
4500007505,00010,01,2,2025,5100003836,0001,Q,,2025-04-23T00:00:00,7.000,434872.34,S,2025-04-05T00:00:00,000000000010001281,1000
4500007506,00010,01,1,2025,4900023940,0001,E,101,2025-07-13T00:00:00,12.000,745495.44,S,2025-07-13T00:00:00,000000000010001281,1000
4500007507,00010,01,1,2026,4900023946,0001,E,101,2026-08-22T00:00:00,14.000,869744.68,S,2026-08-22T00:00:00,000000000010001281,1000
4500007507,00010,01,2,2026,5100003837,0001,Q,,2026-09-07T00:00:00,14.000,869744.68,S,2026-08-30T00:00:00,000000000010001281,1000
4500007508,00010,01,1,2025,4900023950,0001,E,101,2025-02-23T00:00:00,7.000,3127386.15,S,2025-02-23T00:00:00,000000000080000263,3000
4500007508,00010,01,2,2025,5100003838,0001,Q,,2025-03-02T00:00:00,7.000,3127386.15,S,2025-03-09T00:00:00,000000000080000263,3000
4500007509,00010,01,1,2025,4900023952,0001,E,101,2025-04-12T00:00:00,20.000,8935389.00,S,2025-04-12T00:00:00,000000000080000263,3000
4500007509,00010,01,2,2025,5100003839,0001,Q,,2025-04-20T00:00:00,20.000,8935389.00,S,2025-05-09T00:00:00,000000000080000263,3000
4500007510,00010,01,1,2026,4900023958,0001,E,101,2026-02-17T00:00:00,12.000,5361233.40,S,2026-02-17T00:00:00,000000000080000263,3000
4500007510,00010,01,2,2026,5100003840,0001,Q,,2026-03-07T00:00:00,12.000,5361233.40,S,2026-03-11T00:00:00,000000000080000263,3000
4500007513,00010,01,1,2024,4900023964,0001,E,101,2024-10-22T00:00:00,1.000,124269.07,S,2024-10-22T00:00:00,000000000010001282,4000
4500007513,00010,01,2,2024,5100003841,0001,Q,,2024-10-31T00:00:00,1.000,124269.07,S,2024-11-21T00:00:00,000000000010001282,4000
4500007514,00010,01,1,2024,4900023966,0001,E,101,2024-12-05T00:00:00,4.000,497076.28,S,2024-12-05T00:00:00,000000000010001282,4000
4500007514,00010,01,2,2024,5100003842,0001,Q,,2025-01-01T00:00:00,4.000,497076.28,S,2024-12-08T00:00:00,000000000010001282,4000
4500007515,00010,01,1,2025,4900023969,0001,E,101,2025-05-13T00:00:00,3.000,372807.21,S,2025-05-13T00:00:00,000000000010001282,4000
4500007515,00010,01,2,2025,5100003843,0001,Q,,2025-05-16T00:00:00,3.000,372807.21,S,2025-05-19T00:00:00,000000000010001282,4000
4500007516,00010,01,1,2025,4900023971,0001,E,101,2025-07-04T00:00:00,2.000,248538.14,S,2025-07-04T00:00:00,000000000010001282,4000
4500007517,00010,01,1,2025,4900023973,0001,E,101,2025-09-23T00:00:00,2.000,248538.14,S,2025-09-23T00:00:00,000000000010001282,4000
4500007517,00010,01,2,2025,5100003844,0001,Q,,2025-10-05T00:00:00,2.000,248538.14,S,2025-10-04T00:00:00,000000000010001282,4000
4500007518,00010,01,1,2025,4900023977,0001,E,101,2025-12-15T00:00:00,3.000,372807.21,S,2025-12-15T00:00:00,000000000010001282,4000
4500007520,00010,01,1,2026,4900023980,0001,E,101,2026-05-30T00:00:00,4.000,497076.28,S,2026-05-30T00:00:00,000000000010001282,4000
4500007520,00010,01,2,2026,5100003845,0001,Q,,2026-06-21T00:00:00,4.000,497076.28,S,2026-06-02T00:00:00,000000000010001282,4000
4500007521,00010,01,1,2024,4900023983,0001,E,101,2024-10-11T00:00:00,45.000,100498.95,S,2024-10-11T00:00:00,000000000010001283,1000
4500007521,00010,01,2,2024,5100003846,0001,Q,,2024-10-30T00:00:00,45.000,100498.95,S,2024-10-30T00:00:00,000000000010001283,1000
4500007522,00010,01,1,2024,4900023986,0001,E,101,2024-12-06T00:00:00,98.000,218864.38,S,2024-12-06T00:00:00,000000000010001283,1000
4500007522,00010,01,2,2024,5100003847,0001,Q,,2024-12-18T00:00:00,98.000,218864.38,S,2024-12-09T00:00:00,000000000010001283,1000
4500007523,00010,01,1,2025,4900023994,0001,E,101,2025-06-28T00:00:00,98.000,218864.38,S,2025-06-28T00:00:00,000000000010001283,1000
4500007524,00010,01,1,2026,4900024002,0001,E,101,2026-02-01T00:00:00,100.000,223331.00,S,2026-02-01T00:00:00,000000000010001283,1000
4500007525,00010,01,1,2026,4900024008,0001,E,101,2026-07-15T00:00:00,92.000,205464.52,S,2026-07-15T00:00:00,000000000010001283,1000
4500007525,00010,01,2,2026,5100003848,0001,Q,,2026-07-20T00:00:00,92.000,205464.52,S,2026-08-01T00:00:00,000000000010001283,1000
4500007526,00010,01,1,2024,4900024014,0001,E,101,2024-12-13T00:00:00,102.000,227797.62,S,2024-12-13T00:00:00,000000000010001283,3000
4500007526,00010,01,2,2024,5100003849,0001,Q,,2024-12-20T00:00:00,102.000,227797.62,S,2025-01-10T00:00:00,000000000010001283,3000
4500007527,00010,01,1,2025,4900024021,0001,E,101,2025-05-19T00:00:00,108.000,241197.48,S,2025-05-19T00:00:00,000000000010001283,3000
4500007528,00010,01,1,2025,4900024026,0001,E,101,2025-10-12T00:00:00,107.000,238964.17,S,2025-10-12T00:00:00,000000000010001283,3000
4500007528,00010,01,2,2025,5100003850,0001,Q,,2025-11-04T00:00:00,107.000,238964.17,S,2025-10-17T00:00:00,000000000010001283,3000
4500007529,00010,01,1,2026,4900024033,0001,E,101,2026-03-26T00:00:00,64.000,142931.84,S,2026-03-26T00:00:00,000000000010001283,3000
4500007529,00010,01,2,2026,5100003851,0001,Q,,2026-04-08T00:00:00,64.000,142931.84,S,2026-04-16T00:00:00,000000000010001283,3000
4500007530,00010,01,1,2026,4900024037,0001,E,101,2026-07-02T00:00:00,107.000,238964.17,S,2026-07-02T00:00:00,000000000010001283,3000
4500007531,00010,01,1,2024,4900024042,0001,E,101,2024-11-08T00:00:00,21.000,171829.35,S,2024-11-08T00:00:00,000000000010001284,2000
4500007531,00010,01,2,2024,5100003852,0001,Q,,2024-11-29T00:00:00,21.000,171829.35,S,2024-12-01T00:00:00,000000000010001284,2000
4500007533,00010,01,1,2025,4900024045,0001,E,101,2025-01-02T00:00:00,54.000,441846.90,S,2025-01-02T00:00:00,000000000010001284,2000
4500007533,00010,01,2,2025,5100003853,0001,Q,,2025-01-31T00:00:00,54.000,441846.90,S,2025-01-12T00:00:00,000000000010001284,2000
4500007534,00010,01,1,2025,4900024049,0001,E,101,2025-04-05T00:00:00,35.000,286382.25,S,2025-04-05T00:00:00,000000000010001284,2000
4500007534,00010,01,2,2025,5100003854,0001,Q,,2025-05-04T00:00:00,35.000,286382.25,S,2025-04-11T00:00:00,000000000010001284,2000
4500007535,00010,01,1,2025,4900024051,0001,E,101,2025-05-19T00:00:00,47.000,384570.45,S,2025-05-19T00:00:00,000000000010001284,2000
4500007535,00010,01,2,2025,5100003855,0001,Q,,2025-05-23T00:00:00,47.000,384570.45,S,2025-05-31T00:00:00,000000000010001284,2000
4500007537,00010,01,1,2025,4900024056,0001,E,101,2025-08-22T00:00:00,53.000,433664.55,S,2025-08-22T00:00:00,000000000010001284,2000
4500007537,00010,01,2,2025,5100003856,0001,Q,,2025-09-09T00:00:00,53.000,433664.55,S,2025-08-27T00:00:00,000000000010001284,2000
4500007538,00010,01,1,2025,4900024060,0001,E,101,2025-12-02T00:00:00,35.000,286382.25,S,2025-12-02T00:00:00,000000000010001284,2000
4500007538,00010,01,2,2025,5100003857,0001,Q,,2025-12-14T00:00:00,35.000,286382.25,S,2025-12-09T00:00:00,000000000010001284,2000
4500007539,00010,01,1,2026,4900024063,0001,E,101,2026-01-31T00:00:00,41.000,335476.35,S,2026-01-31T00:00:00,000000000010001284,2000
4500007539,00010,01,2,2026,5100003858,0001,Q,,2026-02-14T00:00:00,41.000,335476.35,S,2026-03-01T00:00:00,000000000010001284,2000
4500007540,00010,01,1,2026,4900024067,0001,E,101,2026-04-24T00:00:00,28.000,229105.80,S,2026-04-24T00:00:00,000000000010001284,2000
4500007541,00010,01,1,2026,4900024068,0001,E,101,2026-05-17T00:00:00,68.000,556399.80,S,2026-05-17T00:00:00,000000000010001284,2000
4500007541,00010,01,2,2026,5100003859,0001,Q,,2026-06-03T00:00:00,68.000,556399.80,S,2026-06-12T00:00:00,000000000010001284,2000
4500007543,00010,01,1,2025,4900024075,0001,E,101,2025-01-27T00:00:00,331.000,3054709.63,S,2025-01-27T00:00:00,000000000010001285,3000
4500007543,00010,01,2,2025,5100003860,0001,Q,,2025-02-23T00:00:00,331.000,3054709.63,S,2025-02-06T00:00:00,000000000010001285,3000
4500007544,00010,01,1,2026,4900024087,0001,E,101,2026-01-20T00:00:00,319.000,2943964.87,S,2026-01-20T00:00:00,000000000010001285,3000
4500007544,00010,01,2,2026,5100003861,0001,Q,,2026-02-09T00:00:00,319.000,2943964.87,S,2026-02-13T00:00:00,000000000010001285,3000
4500007547,00010,01,1,2025,4900024097,0001,E,101,2025-01-06T00:00:00,11.000,56344.42,S,2025-01-06T00:00:00,000000000010001286,2000
4500007547,00010,01,2,2025,5100003862,0001,Q,,2025-01-17T00:00:00,11.000,56344.42,S,2025-01-26T00:00:00,000000000010001286,2000
4500007548,00010,01,1,2025,4900024099,0001,E,101,2025-05-06T00:00:00,7.000,35855.54,S,2025-05-06T00:00:00,000000000010001286,2000
4500007551,00010,01,1,2025,4900024103,0001,E,101,2025-12-13T00:00:00,11.000,56344.42,S,2025-12-13T00:00:00,000000000010001286,2000
4500007553,00010,01,1,2026,4900024106,0001,E,101,2026-07-21T00:00:00,11.000,56344.42,S,2026-07-21T00:00:00,000000000010001286,2000
4500007553,00010,01,2,2026,5100003863,0001,Q,,2026-08-09T00:00:00,11.000,56344.42,S,2026-08-04T00:00:00,000000000010001286,2000
4500007556,00010,01,1,2025,4900024111,0001,E,101,2025-03-30T00:00:00,20.000,8410329.80,S,2025-03-30T00:00:00,000000000080000264,4000
4500007559,00010,01,1,2025,4900024117,0001,E,101,2025-01-21T00:00:00,5.000,671886.00,S,2025-01-21T00:00:00,000000000010001288,3000
4500007561,00010,01,1,2025,4900024119,0001,E,101,2025-04-02T00:00:00,6.000,806263.20,S,2025-04-02T00:00:00,000000000010001288,3000
4500007561,00010,01,2,2025,5100003864,0001,Q,,2025-04-15T00:00:00,6.000,806263.20,S,2025-04-18T00:00:00,000000000010001288,3000
4500007562,00010,01,1,2025,4900024122,0001,E,101,2025-11-17T00:00:00,5.000,671886.00,S,2025-11-17T00:00:00,000000000010001288,3000
4500007563,00010,01,1,2026,4900024125,0001,E,101,2026-05-07T00:00:00,7.000,940640.40,S,2026-05-07T00:00:00,000000000010001288,3000
4500007563,00010,01,2,2026,5100003865,0001,Q,,2026-05-13T00:00:00,7.000,940640.40,S,2026-06-03T00:00:00,000000000010001288,3000
4500007565,00010,01,1,2024,4900024132,0001,E,101,2024-10-18T00:00:00,4.000,316584.72,S,2024-10-18T00:00:00,000000000010001290,2000
4500007566,00010,01,1,2025,4900024134,0001,E,101,2025-01-28T00:00:00,4.000,316584.72,S,2025-01-28T00:00:00,000000000010001290,2000
4500007566,00010,01,2,2025,5100003866,0001,Q,,2025-02-26T00:00:00,4.000,316584.72,S,2025-02-24T00:00:00,000000000010001290,2000
4500007567,00010,01,1,2025,4900024136,0001,E,101,2025-04-10T00:00:00,4.000,316584.72,S,2025-04-10T00:00:00,000000000010001290,2000
4500007567,00010,01,2,2025,5100003867,0001,Q,,2025-04-21T00:00:00,4.000,316584.72,S,2025-05-01T00:00:00,000000000010001290,2000
4500007568,00010,01,1,2025,4900024138,0001,E,101,2025-07-01T00:00:00,5.000,395730.90,S,2025-07-01T00:00:00,000000000010001290,2000
4500007568,00010,01,2,2025,5100003868,0001,Q,,2025-07-16T00:00:00,5.000,395730.90,S,2025-07-21T00:00:00,000000000010001290,2000
4500007570,00010,01,1,2025,4900024140,0001,E,101,2025-12-04T00:00:00,5.000,395730.90,S,2025-12-04T00:00:00,000000000010001290,2000
4500007570,00010,01,2,2025,5100003869,0001,Q,,2025-12-16T00:00:00,5.000,395730.90,S,2026-01-01T00:00:00,000000000010001290,2000
4500007571,00010,01,1,2026,4900024142,0001,E,101,2026-07-02T00:00:00,5.000,395730.90,S,2026-07-02T00:00:00,000000000010001290,2000
4500007572,00010,01,1,2026,4900024149,0001,E,101,2026-06-03T00:00:00,2.000,1145708.64,S,2026-06-03T00:00:00,000000000010001292,2000
4500007573,00010,01,1,2026,4900024153,0001,E,101,2026-01-08T00:00:00,1.000,115449.52,S,2026-01-08T00:00:00,000000000010001293,3000
4500007574,00010,01,1,2026,4900024155,0001,E,101,2026-03-20T00:00:00,1.000,115449.52,S,2026-03-20T00:00:00,000000000010001293,3000
4500007574,00010,01,2,2026,5100003870,0001,Q,,2026-03-24T00:00:00,1.000,115449.52,S,2026-04-01T00:00:00,000000000010001293,3000
4500007575,00010,01,1,2026,4900024157,0001,E,101,2026-05-08T00:00:00,1.000,115449.52,S,2026-05-08T00:00:00,000000000010001293,3000
4500007575,00010,01,2,2026,5100003871,0001,Q,,2026-05-26T00:00:00,1.000,115449.52,S,2026-05-18T00:00:00,000000000010001293,3000
4500007576,00010,01,1,2024,4900024160,0001,E,101,2024-11-10T00:00:00,55.000,1006769.50,S,2024-11-10T00:00:00,000000000010001294,1000
4500007576,00010,01,2,2024,5100003872,0001,Q,,2024-12-02T00:00:00,55.000,1006769.50,S,2024-11-15T00:00:00,000000000010001294,1000
4500007577,00010,01,1,2025,4900024163,0001,E,101,2025-01-05T00:00:00,51.000,933549.90,S,2025-01-05T00:00:00,000000000010001294,1000
4500007577,00010,01,2,2025,5100003873,0001,Q,,2025-01-15T00:00:00,51.000,933549.90,S,2025-01-18T00:00:00,000000000010001294,1000
4500007579,00010,01,1,2025,4900024167,0001,E,101,2025-03-24T00:00:00,59.000,1079989.10,S,2025-03-24T00:00:00,000000000010001294,1000
4500007579,00010,01,2,2025,5100003874,0001,Q,,2025-04-05T00:00:00,59.000,1079989.10,S,2025-04-07T00:00:00,000000000010001294,1000
4500007580,00010,01,1,2025,4900024171,0001,E,101,2025-07-02T00:00:00,26.000,475927.40,S,2025-07-02T00:00:00,000000000010001294,1000
4500007580,00010,01,2,2025,5100003875,0001,Q,,2025-07-30T00:00:00,26.000,475927.40,S,2025-07-20T00:00:00,000000000010001294,1000
4500007582,00010,01,1,2025,4900024173,0001,E,101,2025-07-31T00:00:00,94.000,1720660.60,S,2025-07-31T00:00:00,000000000010001294,1000
4500007584,00010,01,1,2025,4900024178,0001,E,101,2025-11-19T00:00:00,55.000,1006769.50,S,2025-11-19T00:00:00,000000000010001294,1000
4500007586,00010,01,1,2026,4900024181,0001,E,101,2026-02-07T00:00:00,73.000,1336257.70,S,2026-02-07T00:00:00,000000000010001294,1000
4500007588,00010,01,1,2026,4900024187,0001,E,101,2026-06-13T00:00:00,65.000,1189818.50,S,2026-06-13T00:00:00,000000000010001294,1000
4500007589,00010,01,1,2026,4900024190,0001,E,101,2026-09-04T00:00:00,53.000,970159.70,S,2026-09-04T00:00:00,000000000010001294,1000
4500007590,00010,01,1,2025,4900024192,0001,E,101,2025-02-26T00:00:00,6.000,2426925.90,S,2025-02-26T00:00:00,000000000010001295,2000
4500007590,00010,01,2,2025,5100003876,0001,Q,,2025-03-07T00:00:00,6.000,2426925.90,S,2025-03-03T00:00:00,000000000010001295,2000
4500007591,00010,01,1,2025,4900024194,0001,E,101,2025-07-14T00:00:00,4.000,1617950.60,S,2025-07-14T00:00:00,000000000010001295,2000
4500007591,00010,01,2,2025,5100003877,0001,Q,,2025-07-17T00:00:00,4.000,1617950.60,S,2025-08-07T00:00:00,000000000010001295,2000
4500007592,00010,01,1,2026,4900024198,0001,E,101,2026-08-23T00:00:00,6.000,2426925.90,S,2026-08-23T00:00:00,000000000010001295,2000
4500007592,00010,01,2,2026,5100003878,0001,Q,,2026-08-28T00:00:00,6.000,2426925.90,S,2026-09-05T00:00:00,000000000010001295,2000
4500007593,00010,01,1,2024,4900024202,0001,E,101,2024-11-26T00:00:00,9.000,371315.61,S,2024-11-26T00:00:00,000000000010001297,1000
4500007593,00010,01,2,2024,5100003879,0001,Q,,2024-12-08T00:00:00,9.000,371315.61,S,2024-12-23T00:00:00,000000000010001297,1000
4500007594,00010,01,1,2025,4900024205,0001,E,101,2025-03-16T00:00:00,5.000,206286.45,S,2025-03-16T00:00:00,000000000010001297,1000
4500007594,00010,01,2,2025,5100003880,0001,Q,,2025-04-15T00:00:00,5.000,206286.45,S,2025-03-31T00:00:00,000000000010001297,1000
4500007595,00010,01,1,2025,4900024209,0001,E,101,2025-06-13T00:00:00,9.000,371315.61,S,2025-06-13T00:00:00,000000000010001297,1000
4500007595,00010,01,2,2025,5100003881,0001,Q,,2025-07-03T00:00:00,9.000,371315.61,S,2025-07-09T00:00:00,000000000010001297,1000
4500007596,00010,01,1,2025,4900024210,0001,E,101,2025-08-13T00:00:00,17.000,701373.93,S,2025-08-13T00:00:00,000000000010001297,1000
4500007596,00010,01,2,2025,5100003882,0001,Q,,2025-08-24T00:00:00,17.000,701373.93,S,2025-08-31T00:00:00,000000000010001297,1000
4500007598,00010,01,1,2026,4900024219,0001,E,101,2026-08-24T00:00:00,15.000,618859.35,S,2026-08-24T00:00:00,000000000010001297,1000
4500007598,00010,01,2,2026,5100003883,0001,Q,,2026-09-06T00:00:00,15.000,618859.35,S,2026-09-02T00:00:00,000000000010001297,1000
4500007600,00010,01,1,2025,4900024223,0001,E,101,2025-05-25T00:00:00,1.000,690064.92,S,2025-05-25T00:00:00,000000000010001298,4000
4500007600,00010,01,2,2025,5100003884,0001,Q,,2025-06-01T00:00:00,1.000,690064.92,S,2025-05-31T00:00:00,000000000010001298,4000
4500007601,00010,01,1,2025,4900024225,0001,E,101,2025-10-09T00:00:00,1.000,690064.92,S,2025-10-09T00:00:00,000000000010001298,4000
4500007602,00010,01,1,2026,4900024227,0001,E,101,2026-02-07T00:00:00,1.000,690064.92,S,2026-02-07T00:00:00,000000000010001298,4000
4500007602,00010,01,2,2026,5100003885,0001,Q,,2026-02-25T00:00:00,1.000,690064.92,S,2026-02-18T00:00:00,000000000010001298,4000
4500007603,00010,01,1,2026,4900024229,0001,E,101,2026-05-24T00:00:00,1.000,690064.92,S,2026-05-24T00:00:00,000000000010001298,4000
4500007603,00010,01,2,2026,5100003886,0001,Q,,2026-06-14T00:00:00,1.000,690064.92,S,2026-06-14T00:00:00,000000000010001298,4000
4500007605,00010,01,1,2025,4900024243,0001,E,101,2025-04-07T00:00:00,7.000,1083803.42,S,2025-04-07T00:00:00,000000000010001300,3000
4500007605,00010,01,2,2025,5100003887,0001,Q,,2025-04-26T00:00:00,7.000,1083803.42,S,2025-04-26T00:00:00,000000000010001300,3000
4500007606,00010,01,1,2026,4900024249,0001,E,101,2026-02-22T00:00:00,5.000,774145.30,S,2026-02-22T00:00:00,000000000010001300,3000
4500007606,00010,01,2,2026,5100003888,0001,Q,,2026-03-05T00:00:00,5.000,774145.30,S,2026-03-03T00:00:00,000000000010001300,3000
