Ebeln,Ebelp,Etenr,Eindt,Menge,Wemng
4500006463,00010,0001,2024-11-02T00:00:00,3.000,3.000
4500006464,00010,0001,2025-01-18T00:00:00,5.000,0.000
4500006465,00010,0001,2025-02-09T00:00:00,8.000,8.000
4500006466,00010,0001,2025-05-11T00:00:00,6.000,6.000
4500006467,00010,0001,2025-09-01T00:00:00,4.000,2.000
4500006468,00010,0001,2025-09-25T00:00:00,7.000,5.000
4500006469,00010,0001,2026-06-13T00:00:00,5.000,0.000
4500006470,00010,0001,2026-07-08T00:00:00,5.000,2.000
4500006471,00010,0001,2026-08-18T00:00:00,3.000,3.000
4500006472,00010,0001,2024-10-03T00:00:00,6.000,6.000
4500006473,00010,0001,2024-11-08T00:00:00,4.000,4.000
4500006474,00010,0001,2025-06-14T00:00:00,5.000,5.000
4500006475,00010,0001,2026-04-04T00:00:00,4.000,4.000
4500006476,00010,0001,2026-08-13T00:00:00,4.000,4.000
4500006477,00010,0001,2024-10-26T00:00:00,141.000,141.000
4500006478,00010,0001,2025-04-21T00:00:00,143.000,68.000
4500006479,00010,0001,2025-07-21T00:00:00,140.000,140.000
4500006480,00010,0001,2026-01-29T00:00:00,149.000,149.000
4500006481,00010,0001,2026-07-26T00:00:00,156.000,156.000
4500006482,00010,0001,2024-10-30T00:00:00,7.000,7.000
4500006483,00010,0001,2025-03-30T00:00:00,9.000,9.000
4500006484,00010,0001,2025-08-04T00:00:00,8.000,8.000
4500006485,00010,0001,2025-11-12T00:00:00,10.000,10.000
4500006486,00010,0001,2026-02-02T00:00:00,10.000,10.000
4500006487,00010,0001,2026-04-09T00:00:00,11.000,11.000
4500006488,00010,0001,2024-11-18T00:00:00,6.000,6.000
4500006489,00010,0001,2025-04-25T00:00:00,5.000,5.000
4500006490,00010,0001,2024-12-03T00:00:00,7.000,0.000
4500006491,00010,0001,2024-12-25T00:00:00,7.000,0.000
4500006492,00010,0001,2025-02-02T00:00:00,9.000,0.000
4500006493,00010,0001,2025-02-18T00:00:00,9.000,9.000
4500006494,00010,0001,2026-02-13T00:00:00,9.000,9.000
4500006495,00010,0001,2026-06-27T00:00:00,5.000,5.000
4500006496,00010,0001,2024-12-29T00:00:00,4.000,4.000
4500006497,00010,0001,2025-07-12T00:00:00,4.000,4.000
4500006498,00010,0001,2026-04-17T00:00:00,5.000,0.000
4500006499,00010,0001,2026-04-28T00:00:00,5.000,2.000
4500006500,00010,0001,2026-08-21T00:00:00,7.000,7.000
4500006501,00010,0001,2024-10-19T00:00:00,2.000,2.000
4500006502,00010,0001,2025-07-21T00:00:00,2.000,0.000
4500006503,00010,0001,2025-08-31T00:00:00,2.000,2.000
4500006504,00010,0001,2025-11-23T00:00:00,3.000,2.000
4500006505,00010,0001,2026-05-31T00:00:00,2.000,1.000
4500006506,00010,0001,2026-07-09T00:00:00,3.000,3.000
4500006507,00010,0001,2024-11-28T00:00:00,11.000,0.000
4500006508,00010,0001,2025-01-10T00:00:00,11.000,0.000
4500006509,00010,0001,2025-02-13T00:00:00,11.000,11.000
4500006510,00010,0001,2025-10-21T00:00:00,9.000,0.000
4500006511,00010,0001,2025-11-27T00:00:00,11.000,11.000
4500006512,00010,0001,2026-07-15T00:00:00,9.000,0.000
4500006513,00010,0001,2026-07-30T00:00:00,9.000,9.000
4500006514,00010,0001,2024-12-08T00:00:00,9.000,9.000
4500006515,00010,0001,2025-02-15T00:00:00,9.000,7.000
4500006516,00010,0001,2025-08-17T00:00:00,9.000,9.000
4500006517,00010,0001,2026-01-01T00:00:00,9.000,9.000
4500006518,00010,0001,2026-08-07T00:00:00,9.000,9.000
4500006519,00010,0001,2025-05-08T00:00:00,6.000,6.000
4500006520,00010,0001,2026-02-23T00:00:00,5.000,3.000
4500006521,00010,0001,2026-08-19T00:00:00,8.000,0.000
4500006522,00010,0001,2026-09-23T00:00:00,9.000,0.000
4500006523,00010,0001,2026-11-03T00:00:00,6.000,0.000
4500006524,00010,0001,2025-01-10T00:00:00,11.000,11.000
4500006525,00010,0001,2025-06-01T00:00:00,11.000,0.000
4500006526,00010,0001,2025-06-05T00:00:00,13.000,13.000
4500006527,00010,0001,2025-09-21T00:00:00,11.000,11.000
4500006528,00010,0001,2026-04-03T00:00:00,13.000,13.000
4500006529,00010,0001,2024-12-19T00:00:00,9.000,0.000
4500006530,00010,0001,2025-01-27T00:00:00,12.000,12.000
4500006531,00010,0001,2025-03-07T00:00:00,19.000,0.000
4500006532,00010,0001,2025-04-21T00:00:00,7.000,7.000
4500006533,00010,0001,2025-12-05T00:00:00,12.000,0.000
4500006534,00010,0001,2026-01-21T00:00:00,16.000,16.000
4500006535,00010,0001,2026-05-06T00:00:00,10.000,10.000
4500006536,00010,0001,2025-02-06T00:00:00,4.000,4.000
4500006537,00010,0001,2025-10-18T00:00:00,4.000,4.000
4500006538,00010,0001,2026-03-20T00:00:00,4.000,4.000
4500006539,00010,0001,2026-12-28T00:00:00,4.000,0.000
4500006540,00010,0001,2025-01-08T00:00:00,4.000,4.000
4500006541,00010,0001,2025-04-30T00:00:00,3.000,0.000
4500006542,00010,0001,2025-06-14T00:00:00,5.000,5.000
4500006543,00010,0001,2025-11-21T00:00:00,3.000,3.000
4500006544,00010,0001,2026-09-24T00:00:00,4.000,0.000
4500006545,00010,0001,2024-12-20T00:00:00,13.000,13.000
4500006546,00010,0001,2025-04-01T00:00:00,9.000,9.000
4500006547,00010,0001,2025-08-05T00:00:00,11.000,11.000
4500006548,00010,0001,2026-08-05T00:00:00,9.000,9.000
4500006549,00010,0001,2025-03-10T00:00:00,4.000,4.000
4500006550,00010,0001,2025-11-09T00:00:00,4.000,4.000
4500006551,00010,0001,2026-06-05T00:00:00,4.000,4.000
4500006552,00010,0001,2026-12-13T00:00:00,4.000,0.000
4500006553,00010,0001,2024-10-28T00:00:00,7.000,7.000
4500006554,00010,0001,2025-03-03T00:00:00,7.000,0.000
4500006555,00010,0001,2025-04-13T00:00:00,7.000,0.000
4500006556,00010,0001,2025-04-29T00:00:00,7.000,0.000
4500006557,00010,0001,2025-06-02T00:00:00,7.000,7.000
4500006558,00010,0001,2025-07-18T00:00:00,6.000,4.000
4500006559,00010,0001,2025-10-05T00:00:00,6.000,6.000
4500006560,00010,0001,2026-03-24T00:00:00,5.000,5.000
4500006561,00010,0001,2026-08-04T00:00:00,5.000,5.000
4500006562,00010,0001,2024-10-07T00:00:00,8.000,0.000
4500006563,00010,0001,2024-11-02T00:00:00,9.000,9.000
4500006564,00010,0001,2025-09-01T00:00:00,9.000,9.000
4500006565,00010,0001,2026-02-06T00:00:00,9.000,9.000
4500006566,00010,0001,2025-05-24T00:00:00,9.000,9.000
4500006567,00010,0001,2026-10-15T00:00:00,9.000,0.000
4500006568,00010,0001,2025-03-21T00:00:00,1.000,0.000
4500006569,00010,0001,2025-05-01T00:00:00,1.000,1.000
4500006570,00010,0001,2025-11-02T00:00:00,1.000,1.000
4500006571,00010,0001,2026-09-23T00:00:00,1.000,0.000
4500006572,00010,0001,2024-10-31T00:00:00,92.000,92.000
4500006573,00010,0001,2025-03-12T00:00:00,90.000,90.000
4500006574,00010,0001,2025-07-01T00:00:00,84.000,84.000
4500006575,00010,0001,2025-10-26T00:00:00,90.000,70.000
4500006576,00010,0001,2026-01-15T00:00:00,90.000,90.000
4500006577,00010,0001,2026-07-10T00:00:00,91.000,0.000
4500006578,00010,0001,2026-08-10T00:00:00,92.000,92.000
4500006579,00010,0001,2024-11-17T00:00:00,102.000,102.000
4500006580,00010,0001,2025-01-28T00:00:00,90.000,0.000
4500006581,00010,0001,2025-02-11T00:00:00,129.000,129.000
4500006582,00010,0001,2025-06-08T00:00:00,95.000,95.000
4500006583,00010,0001,2025-08-19T00:00:00,86.000,86.000
4500006584,00010,0001,2025-12-05T00:00:00,75.000,75.000
4500006585,00010,0001,2026-03-14T00:00:00,100.000,0.000
4500006586,00010,0001,2026-03-29T00:00:00,126.000,126.000
4500006587,00010,0001,2026-07-15T00:00:00,102.000,102.000
4500006588,00010,0001,2024-11-04T00:00:00,11.000,0.000
4500006589,00010,0001,2024-12-14T00:00:00,17.000,17.000
4500006590,00010,0001,2025-03-26T00:00:00,10.000,10.000
4500006591,00010,0001,2025-08-28T00:00:00,10.000,10.000
4500006592,00010,0001,2026-06-22T00:00:00,10.000,10.000
4500006593,00010,0001,2024-10-29T00:00:00,12.000,12.000
4500006594,00010,0001,2025-07-14T00:00:00,10.000,10.000
4500006595,00010,0001,2026-04-26T00:00:00,9.000,9.000
4500006596,00010,0001,2025-03-18T00:00:00,11.000,11.000
4500006597,00010,0001,2025-05-16T00:00:00,11.000,11.000
4500006598,00010,0001,2025-10-18T00:00:00,7.000,7.000
4500006599,00010,0001,2025-11-18T00:00:00,14.000,14.000
4500006600,00010,0001,2026-07-18T00:00:00,8.000,8.000
4500006601,00010,0001,2024-11-07T00:00:00,4.000,4.000
4500006602,00010,0001,2025-02-04T00:00:00,5.000,5.000
4500006603,00010,0001,2026-04-20T00:00:00,4.000,0.000
4500006604,00010,0001,2026-05-16T00:00:00,6.000,4.000
4500006605,00010,0001,2026-09-21T00:00:00,6.000,0.000
4500006606,00010,0001,2024-12-12T00:00:00,13.000,13.000
4500006607,00010,0001,2025-04-26T00:00:00,12.000,0.000
4500006608,00010,0001,2025-06-05T00:00:00,12.000,0.000
4500006609,00010,0001,2025-07-04T00:00:00,16.000,9.000
4500006610,00010,0001,2026-01-31T00:00:00,11.000,11.000
4500006611,00010,0001,2026-04-20T00:00:00,11.000,11.000
4500006612,00010,0001,2026-08-19T00:00:00,13.000,13.000
4500006613,00010,0001,2024-10-05T00:00:00,7.000,3.000
4500006614,00010,0001,2024-10-28T00:00:00,8.000,8.000
4500006615,00010,0001,2025-07-13T00:00:00,8.000,0.000
4500006616,00010,0001,2025-08-02T00:00:00,8.000,8.000
4500006617,00010,0001,2025-10-02T00:00:00,8.000,8.000
4500006618,00010,0001,2024-10-17T00:00:00,1.000,1.000
4500006619,00010,0001,2024-11-16T00:00:00,2.000,2.000
4500006620,00010,0001,2026-02-22T00:00:00,2.000,0.000
4500006621,00010,0001,2026-03-13T00:00:00,2.000,0.000
4500006622,00010,0001,2026-03-21T00:00:00,2.000,2.000
4500006623,00010,0001,2025-01-15T00:00:00,204.000,204.000
4500006624,00010,0001,2025-07-05T00:00:00,187.000,120.000
4500006625,00010,0001,2025-09-11T00:00:00,300.000,300.000
4500006626,00010,0001,2026-05-27T00:00:00,179.000,179.000
4500006627,00010,0001,2026-11-24T00:00:00,202.000,0.000
4500006628,00010,0001,2026-11-02T00:00:00,4.000,0.000
4500006629,00010,0001,2025-02-07T00:00:00,15.000,9.000
4500006630,00010,0001,2026-06-02T00:00:00,16.000,16.000
4500006631,00010,0001,2025-03-03T00:00:00,129.000,129.000
4500006632,00010,0001,2025-07-16T00:00:00,240.000,240.000
4500006633,00010,0001,2026-04-24T00:00:00,108.000,0.000
4500006634,00010,0001,2026-05-08T00:00:00,132.000,132.000
4500006635,00010,0001,2026-09-22T00:00:00,266.000,0.000
4500006636,00010,0001,2024-10-16T00:00:00,142.000,142.000
4500006637,00010,0001,2025-04-23T00:00:00,139.000,139.000
4500006638,00010,0001,2025-10-05T00:00:00,141.000,141.000
4500006639,00010,0001,2026-03-06T00:00:00,133.000,133.000
4500006640,00010,0001,2026-08-15T00:00:00,161.000,161.000
4500006641,00010,0001,2025-03-20T00:00:00,7.000,7.000
4500006642,00010,0001,2025-08-20T00:00:00,13.000,13.000
4500006643,00010,0001,2026-08-25T00:00:00,5.000,5.000
4500006644,00010,0001,2024-12-14T00:00:00,9.000,0.000
4500006645,00010,0001,2025-01-11T00:00:00,9.000,9.000
4500006646,00010,0001,2025-09-29T00:00:00,9.000,0.000
4500006647,00010,0001,2025-11-05T00:00:00,9.000,9.000
4500006648,00010,0001,2026-06-12T00:00:00,8.000,8.000
4500006649,00010,0001,2025-12-21T00:00:00,2.000,0.000
4500006650,00010,0001,2026-01-08T00:00:00,2.000,2.000
4500006651,00010,0001,2025-03-01T00:00:00,9.000,9.000
4500006652,00010,0001,2025-09-07T00:00:00,7.000,7.000
4500006653,00010,0001,2026-05-07T00:00:00,8.000,0.000
4500006654,00010,0001,2026-06-17T00:00:00,8.000,8.000
4500006655,00010,0001,2026-03-11T00:00:00,2.000,2.000
4500006656,00010,0001,2026-09-03T00:00:00,2.000,2.000
4500006657,00010,0001,2024-10-18T00:00:00,32.000,32.000
4500006658,00010,0001,2025-01-13T00:00:00,34.000,34.000
4500006659,00010,0001,2025-04-16T00:00:00,33.000,33.000
4500006660,00010,0001,2025-08-04T00:00:00,29.000,29.000
4500006661,00010,0001,2025-10-28T00:00:00,32.000,32.000
4500006662,00010,0001,2026-01-28T00:00:00,34.000,23.000
4500006663,00010,0001,2026-03-24T00:00:00,29.000,29.000
4500006664,00010,0001,2026-07-19T00:00:00,29.000,29.000
4500006665,00010,0001,2024-10-26T00:00:00,147.000,110.000
4500006666,00010,0001,2025-02-19T00:00:00,130.000,130.000
4500006667,00010,0001,2025-06-06T00:00:00,141.000,141.000
4500006668,00010,0001,2025-10-03T00:00:00,147.000,0.000
4500006669,00010,0001,2025-11-11T00:00:00,147.000,147.000
4500006670,00010,0001,2026-04-17T00:00:00,147.000,147.000
4500006671,00010,0001,2026-08-14T00:00:00,141.000,141.000
4500006672,00010,0001,2024-12-15T00:00:00,124.000,124.000
4500006673,00010,0001,2025-04-22T00:00:00,124.000,124.000
4500006674,00010,0001,2025-08-22T00:00:00,124.000,124.000
4500006675,00010,0001,2025-12-18T00:00:00,121.000,121.000
4500006676,00010,0001,2026-04-02T00:00:00,116.000,116.000
4500006677,00010,0001,2026-08-11T00:00:00,124.000,124.000
4500006678,00010,0001,2025-01-22T00:00:00,183.000,183.000
4500006679,00010,0001,2025-08-09T00:00:00,173.000,0.000
4500006680,00010,0001,2025-09-06T00:00:00,212.000,0.000
4500006681,00010,0001,2025-10-15T00:00:00,254.000,254.000
4500006682,00010,0001,2026-04-18T00:00:00,169.000,169.000
4500006683,00010,0001,2026-10-27T00:00:00,175.000,0.000
4500006684,00010,0001,2026-12-03T00:00:00,221.000,0.000
4500006685,00010,0001,2024-12-21T00:00:00,33.000,0.000
4500006686,00010,0001,2024-12-31T00:00:00,38.000,38.000
4500006687,00010,0001,2025-06-05T00:00:00,33.000,33.000
4500006688,00010,0001,2025-10-16T00:00:00,38.000,0.000
4500006689,00010,0001,2025-11-19T00:00:00,38.000,38.000
4500006690,00010,0001,2026-03-07T00:00:00,35.000,0.000
4500006691,00010,0001,2026-04-23T00:00:00,38.000,38.000
4500006692,00010,0001,2024-11-01T00:00:00,182.000,182.000
4500006693,00010,0001,2025-04-16T00:00:00,153.000,78.000
4500006694,00010,0001,2025-05-31T00:00:00,151.000,151.000
4500006695,00010,0001,2025-10-24T00:00:00,163.000,89.000
4500006696,00010,0001,2026-01-04T00:00:00,153.000,153.000
4500006697,00010,0001,2026-05-25T00:00:00,150.000,150.000
4500006698,00010,0001,2026-10-09T00:00:00,142.000,0.000
4500006699,00010,0001,2025-05-10T00:00:00,5.000,5.000
4500006700,00010,0001,2025-11-30T00:00:00,5.000,0.000
4500006701,00010,0001,2025-12-22T00:00:00,5.000,5.000
4500006702,00010,0001,2026-09-30T00:00:00,5.000,0.000
4500006703,00010,0001,2026-11-04T00:00:00,5.000,0.000
4500006704,00010,0001,2024-11-14T00:00:00,5.000,2.000
4500006705,00010,0001,2025-01-15T00:00:00,6.000,6.000
4500006706,00010,0001,2025-09-03T00:00:00,4.000,0.000
4500006707,00010,0001,2025-09-14T00:00:00,5.000,0.000
4500006708,00010,0001,2025-10-31T00:00:00,5.000,5.000
4500006709,00010,0001,2026-03-13T00:00:00,5.000,0.000
4500006710,00010,0001,2026-04-28T00:00:00,7.000,0.000
4500006711,00010,0001,2026-05-22T00:00:00,7.000,0.000
4500006712,00010,0001,2026-06-10T00:00:00,7.000,7.000
4500006713,00010,0001,2024-12-02T00:00:00,115.000,0.000
4500006714,00010,0001,2024-12-26T00:00:00,140.000,140.000
4500006715,00010,0001,2025-06-14T00:00:00,91.000,91.000
4500006716,00010,0001,2025-10-24T00:00:00,91.000,91.000
4500006717,00010,0001,2026-03-23T00:00:00,102.000,102.000
4500006718,00010,0001,2026-07-23T00:00:00,93.000,44.000
4500006719,00010,0001,2026-09-16T00:00:00,143.000,0.000
4500006720,00010,0001,2026-11-07T00:00:00,148.000,0.000
4500006721,00010,0001,2024-11-14T00:00:00,105.000,105.000
4500006722,00010,0001,2025-05-16T00:00:00,107.000,107.000
4500006723,00010,0001,2025-12-13T00:00:00,96.000,96.000
4500006724,00010,0001,2026-06-11T00:00:00,89.000,89.000
4500006725,00010,0001,2026-11-12T00:00:00,95.000,0.000
4500006726,00010,0001,2025-02-16T00:00:00,17.000,17.000
4500006727,00010,0001,2026-07-20T00:00:00,16.000,16.000
4500006728,00010,0001,2025-04-03T00:00:00,6.000,0.000
4500006729,00010,0001,2025-05-10T00:00:00,7.000,0.000
4500006730,00010,0001,2025-06-05T00:00:00,7.000,7.000
4500006731,00010,0001,2026-04-29T00:00:00,6.000,6.000
4500006732,00010,0001,2026-11-29T00:00:00,6.000,0.000
4500006733,00010,0001,2025-04-20T00:00:00,4.000,4.000
4500006734,00010,0001,2025-07-16T00:00:00,3.000,3.000
4500006735,00010,0001,2025-09-06T00:00:00,4.000,4.000
4500006736,00010,0001,2025-12-18T00:00:00,4.000,3.000
4500006737,00010,0001,2026-05-08T00:00:00,3.000,3.000
4500006738,00010,0001,2026-07-02T00:00:00,3.000,3.000
4500006739,00010,0001,2026-08-30T00:00:00,3.000,0.000
4500006740,00010,0001,2025-05-15T00:00:00,2.000,2.000
4500006741,00010,0001,2025-09-25T00:00:00,2.000,2.000
4500006742,00010,0001,2024-11-30T00:00:00,5.000,5.000
4500006743,00010,0001,2025-04-12T00:00:00,5.000,5.000
4500006744,00010,0001,2025-06-29T00:00:00,7.000,7.000
4500006745,00010,0001,2025-12-01T00:00:00,7.000,0.000
4500006746,00010,0001,2025-12-23T00:00:00,7.000,5.000
4500006747,00010,0001,2026-02-27T00:00:00,5.000,5.000
4500006748,00010,0001,2026-06-28T00:00:00,5.000,0.000
4500006749,00010,0001,2026-07-29T00:00:00,5.000,5.000
4500006750,00010,0001,2024-11-26T00:00:00,206.000,206.000
4500006751,00010,0001,2025-05-01T00:00:00,172.000,172.000
4500006752,00010,0001,2025-08-07T00:00:00,152.000,152.000
4500006753,00010,0001,2026-02-19T00:00:00,185.000,0.000
4500006754,00010,0001,2026-04-01T00:00:00,214.000,214.000
4500006755,00010,0001,2026-09-03T00:00:00,168.000,0.000
4500006756,00010,0001,2026-09-17T00:00:00,198.000,0.000
4500006757,00010,0001,2026-10-13T00:00:00,223.000,0.000
4500006758,00010,0001,2024-10-15T00:00:00,5.000,0.000
4500006759,00010,0001,2024-11-04T00:00:00,6.000,6.000
4500006760,00010,0001,2025-06-07T00:00:00,4.000,0.000
4500006761,00010,0001,2025-07-23T00:00:00,4.000,4.000
4500006762,00010,0001,2025-12-07T00:00:00,5.000,5.000
4500006763,00010,0001,2026-01-30T00:00:00,6.000,6.000
4500006764,00010,0001,2026-08-04T00:00:00,5.000,5.000
4500006765,00010,0001,2024-11-17T00:00:00,4.000,0.000
4500006766,00010,0001,2024-12-06T00:00:00,4.000,4.000
4500006767,00010,0001,2025-10-09T00:00:00,4.000,0.000
4500006768,00010,0001,2025-10-26T00:00:00,4.000,4.000
4500006769,00010,0001,2026-05-12T00:00:00,4.000,4.000
4500006770,00010,0001,2024-12-01T00:00:00,9.000,9.000
4500006771,00010,0001,2026-01-01T00:00:00,9.000,0.000
4500006772,00010,0001,2026-02-13T00:00:00,9.000,9.000
4500006773,00010,0001,2025-02-26T00:00:00,8.000,0.000
4500006774,00010,0001,2025-03-23T00:00:00,8.000,8.000
4500006775,00010,0001,2026-04-06T00:00:00,4.000,4.000
4500006776,00010,0001,2026-08-26T00:00:00,11.000,11.000
4500006777,00010,0001,2024-11-06T00:00:00,117.000,0.000
4500006778,00010,0001,2024-11-21T00:00:00,148.000,148.000
4500006779,00010,0001,2025-03-14T00:00:00,101.000,101.000
4500006780,00010,0001,2025-05-24T00:00:00,111.000,0.000
4500006781,00010,0001,2025-06-23T00:00:00,158.000,158.000
4500006782,00010,0001,2025-10-20T00:00:00,133.000,0.000
4500006783,00010,0001,2025-11-30T00:00:00,170.000,170.000
4500006784,00010,0001,2026-03-29T00:00:00,110.000,0.000
4500006785,00010,0001,2026-05-14T00:00:00,140.000,0.000
4500006786,00010,0001,2026-06-06T00:00:00,173.000,0.000
4500006787,00010,0001,2026-07-11T00:00:00,173.000,173.000
4500006788,00010,0001,2025-08-08T00:00:00,9.000,9.000
4500006789,00010,0001,2026-06-27T00:00:00,8.000,0.000
4500006790,00010,0001,2026-07-08T00:00:00,10.000,10.000
4500006791,00010,0001,2024-11-14T00:00:00,3.000,2.000
4500006792,00010,0001,2025-09-09T00:00:00,3.000,3.000
4500006793,00010,0001,2025-11-27T00:00:00,3.000,3.000
4500006794,00010,0001,2026-04-11T00:00:00,3.000,2.000
4500006795,00010,0001,2026-08-02T00:00:00,3.000,3.000
4500006796,00010,0001,2025-02-16T00:00:00,4.000,4.000
4500006797,00010,0001,2025-05-08T00:00:00,10.000,10.000
4500006798,00010,0001,2026-03-23T00:00:00,5.000,5.000
4500006799,00010,0001,2026-08-13T00:00:00,4.000,0.000
4500006800,00010,0001,2026-08-27T00:00:00,4.000,4.000
4500006801,00010,0001,2025-02-19T00:00:00,4.000,4.000
4500006802,00010,0001,2025-04-27T00:00:00,3.000,0.000
4500006803,00010,0001,2025-05-31T00:00:00,3.000,0.000
4500006804,00010,0001,2025-06-16T00:00:00,3.000,3.000
4500006805,00010,0001,2025-08-28T00:00:00,3.000,3.000
4500006806,00010,0001,2024-10-07T00:00:00,8.000,8.000
4500006807,00010,0001,2025-04-18T00:00:00,8.000,0.000
4500006808,00010,0001,2025-05-01T00:00:00,8.000,8.000
4500006809,00010,0001,2026-01-04T00:00:00,8.000,8.000
4500006810,00010,0001,2026-07-07T00:00:00,10.000,10.000
4500006811,00010,0001,2024-10-25T00:00:00,11.000,11.000
4500006812,00010,0001,2025-07-26T00:00:00,12.000,12.000
4500006813,00010,0001,2026-05-13T00:00:00,11.000,6.000
4500006814,00010,0001,2026-09-23T00:00:00,16.000,0.000
4500006815,00010,0001,2024-10-29T00:00:00,4.000,0.000
4500006816,00010,0001,2024-11-03T00:00:00,4.000,4.000
4500006817,00010,0001,2024-12-06T00:00:00,6.000,6.000
4500006818,00010,0001,2025-05-11T00:00:00,4.000,0.000
4500006819,00010,0001,2025-06-20T00:00:00,4.000,0.000
4500006820,00010,0001,2025-07-10T00:00:00,4.000,4.000
4500006821,00010,0001,2025-08-21T00:00:00,5.000,0.000
4500006822,00010,0001,2025-09-16T00:00:00,10.000,0.000
4500006823,00010,0001,2025-10-17T00:00:00,10.000,10.000
4500006824,00010,0001,2026-02-26T00:00:00,6.000,6.000
4500006825,00010,0001,2026-06-27T00:00:00,5.000,4.000
4500006826,00010,0001,2026-10-02T00:00:00,7.000,0.000
4500006827,00010,0001,2024-11-10T00:00:00,14.000,0.000
4500006828,00010,0001,2024-12-26T00:00:00,14.000,14.000
4500006829,00010,0001,2025-07-05T00:00:00,11.000,11.000
4500006830,00010,0001,2026-08-03T00:00:00,12.000,12.000
4500006831,00010,0001,2024-11-24T00:00:00,8.000,8.000
4500006832,00010,0001,2025-02-07T00:00:00,8.000,8.000
4500006833,00010,0001,2025-09-08T00:00:00,11.000,11.000
4500006834,00010,0001,2026-04-19T00:00:00,8.000,0.000
4500006835,00010,0001,2026-05-03T00:00:00,12.000,12.000
4500006836,00010,0001,2026-09-03T00:00:00,8.000,8.000
4500006837,00010,0001,2024-10-21T00:00:00,2.000,1.000
4500006838,00010,0001,2024-12-26T00:00:00,2.000,0.000
4500006839,00010,0001,2025-01-26T00:00:00,2.000,2.000
4500006840,00010,0001,2025-06-13T00:00:00,2.000,1.000
4500006841,00010,0001,2026-01-07T00:00:00,3.000,1.000
4500006842,00010,0001,2026-02-14T00:00:00,2.000,2.000
4500006843,00010,0001,2026-09-03T00:00:00,3.000,3.000
4500006844,00010,0001,2024-10-17T00:00:00,7.000,7.000
4500006845,00010,0001,2025-01-23T00:00:00,12.000,12.000
4500006846,00010,0001,2025-06-02T00:00:00,13.000,13.000
4500006847,00010,0001,2025-12-18T00:00:00,8.000,8.000
4500006848,00010,0001,2026-06-27T00:00:00,8.000,0.000
4500006849,00010,0001,2026-07-21T00:00:00,13.000,13.000
4500006850,00010,0001,2024-11-17T00:00:00,4.000,4.000
4500006851,00010,0001,2025-07-07T00:00:00,3.000,3.000
4500006852,00010,0001,2025-12-24T00:00:00,3.000,3.000
4500006853,00010,0001,2026-08-14T00:00:00,3.000,3.000
4500006854,00010,0001,2024-10-08T00:00:00,4.000,4.000
4500006855,00010,0001,2024-12-19T00:00:00,5.000,5.000
4500006856,00010,0001,2025-02-28T00:00:00,5.000,0.000
4500006857,00010,0001,2025-03-31T00:00:00,5.000,0.000
4500006858,00010,0001,2025-04-27T00:00:00,5.000,5.000
4500006859,00010,0001,2025-06-05T00:00:00,3.000,3.000
4500006860,00010,0001,2025-09-23T00:00:00,5.000,0.000
4500006861,00010,0001,2025-11-12T00:00:00,7.000,7.000
4500006862,00010,0001,2026-01-08T00:00:00,5.000,5.000
4500006863,00010,0001,2026-07-20T00:00:00,4.000,4.000
4500006864,00010,0001,2024-11-23T00:00:00,10.000,10.000
4500006865,00010,0001,2025-08-19T00:00:00,7.000,0.000
4500006866,00010,0001,2025-10-16T00:00:00,10.000,10.000
4500006867,00010,0001,2026-01-08T00:00:00,8.000,6.000
4500006868,00010,0001,2026-04-18T00:00:00,8.000,8.000
4500006869,00010,0001,2026-08-29T00:00:00,7.000,0.000
4500006870,00010,0001,2024-11-20T00:00:00,111.000,0.000
4500006871,00010,0001,2024-12-21T00:00:00,120.000,75.000
4500006872,00010,0001,2025-03-25T00:00:00,98.000,98.000
4500006873,00010,0001,2025-08-26T00:00:00,120.000,76.000
4500006874,00010,0001,2025-12-09T00:00:00,104.000,0.000
4500006875,00010,0001,2025-12-12T00:00:00,120.000,120.000
4500006876,00010,0001,2026-05-20T00:00:00,120.000,120.000
4500006877,00010,0001,2026-09-23T00:00:00,112.000,0.000
4500006878,00010,0001,2025-02-01T00:00:00,98.000,72.000
4500006879,00010,0001,2025-05-05T00:00:00,157.000,0.000
4500006880,00010,0001,2025-06-24T00:00:00,179.000,179.000
4500006881,00010,0001,2026-01-03T00:00:00,72.000,72.000
4500006882,00010,0001,2026-04-06T00:00:00,151.000,114.000
4500006883,00010,0001,2026-08-01T00:00:00,198.000,198.000
4500006884,00010,0001,2024-12-20T00:00:00,56.000,0.000
4500006885,00010,0001,2024-12-27T00:00:00,69.000,69.000
4500006886,00010,0001,2025-06-04T00:00:00,61.000,61.000
4500006887,00010,0001,2025-11-03T00:00:00,66.000,66.000
4500006888,00010,0001,2026-04-28T00:00:00,57.000,57.000
4500006889,00010,0001,2025-02-25T00:00:00,4.000,0.000
4500006890,00010,0001,2025-03-15T00:00:00,4.000,4.000
4500006891,00010,0001,2026-03-14T00:00:00,5.000,5.000
4500006892,00010,0001,2026-06-29T00:00:00,10.000,0.000
4500006893,00010,0001,2026-08-14T00:00:00,5.000,5.000
4500006894,00010,0001,2025-01-13T00:00:00,4.000,4.000
4500006895,00010,0001,2025-06-12T00:00:00,4.000,4.000
4500006896,00010,0001,2026-03-07T00:00:00,4.000,4.000
4500006897,00010,0001,2026-12-19T00:00:00,4.000,0.000
4500006898,00010,0001,2025-01-23T00:00:00,17.000,17.000
